Country,Country_Code,Year,Population,Renewable Source,Terawatt Hours,Total Terawatt Hours
Ireland,IRL,1979,3373750,Hydro,0.826,0.826
Ireland,IRL,1979,3373750,Solar,0,0.826
Ireland,IRL,1979,3373750,Wind,0,0.826
Ireland,IRL,1979,3373750,Others,0,0.826
Ireland,IRL,1980,3412800,Hydro,0.837,0.837
Ireland,IRL,1980,3412800,Solar,0,0.837
Ireland,IRL,1980,3412800,Wind,0,0.837
Ireland,IRL,1980,3412800,Others,0,0.837
Ireland,IRL,1981,3453000,Hydro,0.861,0.861
Ireland,IRL,1981,3453000,Solar,0,0.861
Ireland,IRL,1981,3453000,Wind,0,0.861
Ireland,IRL,1981,3453000,Others,0,0.861
Ireland,IRL,1982,3485800,Hydro,0.802,0.802
Ireland,IRL,1982,3485800,Solar,0,0.802
Ireland,IRL,1982,3485800,Wind,0,0.802
Ireland,IRL,1982,3485800,Others,0,0.802
Ireland,IRL,1983,3510600,Hydro,0.779,0.779
Ireland,IRL,1983,3510600,Solar,0,0.779
Ireland,IRL,1983,3510600,Wind,0,0.779
Ireland,IRL,1983,3510600,Others,0,0.779
Ireland,IRL,1984,3532423,Hydro,0.686,0.686
Ireland,IRL,1984,3532423,Solar,0,0.686
Ireland,IRL,1984,3532423,Wind,0,0.686
Ireland,IRL,1984,3532423,Others,0,0.686
Ireland,IRL,1985,3538082,Hydro,0.837,0.837
Ireland,IRL,1985,3538082,Solar,0,0.837
Ireland,IRL,1985,3538082,Wind,0,0.837
Ireland,IRL,1985,3538082,Others,0,0.837
Ireland,IRL,1986,3539690,Hydro,0.919,0.919
Ireland,IRL,1986,3539690,Solar,0,0.919
Ireland,IRL,1986,3539690,Wind,0,0.919
Ireland,IRL,1986,3539690,Others,0,0.919
Ireland,IRL,1987,3540057,Hydro,0.686,0.686
Ireland,IRL,1987,3540057,Solar,0,0.686
Ireland,IRL,1987,3540057,Wind,0,0.686
Ireland,IRL,1987,3540057,Others,0,0.686
Ireland,IRL,1988,3524949,Hydro,0.872,0.872
Ireland,IRL,1988,3524949,Solar,0,0.872
Ireland,IRL,1988,3524949,Wind,0,0.872
Ireland,IRL,1988,3524949,Others,0,0.872
Ireland,IRL,1989,3511009,Hydro,0.698,0.698
Ireland,IRL,1989,3511009,Solar,0,0.698
Ireland,IRL,1989,3511009,Wind,0,0.698
Ireland,IRL,1989,3511009,Others,0,0.698
Ireland,IRL,1990,3513974,Hydro,0.697,0.697
Ireland,IRL,1990,3513974,Solar,0,0.697
Ireland,IRL,1990,3513974,Wind,0,0.697
Ireland,IRL,1990,3513974,Others,0,0.697
Ireland,IRL,1991,3534235,Hydro,0.746,0.746
Ireland,IRL,1991,3534235,Solar,0,0.746
Ireland,IRL,1991,3534235,Wind,0,0.746
Ireland,IRL,1991,3534235,Others,0,0.746
Ireland,IRL,1992,3558430,Hydro,0.817,0.822
Ireland,IRL,1992,3558430,Solar,0,0.822
Ireland,IRL,1992,3558430,Wind,0.005,0.822
Ireland,IRL,1992,3558430,Others,0,0.822
Ireland,IRL,1993,3576261,Hydro,0.765,0.78
Ireland,IRL,1993,3576261,Solar,0,0.78
Ireland,IRL,1993,3576261,Wind,0.015,0.78
Ireland,IRL,1993,3576261,Others,0,0.78
Ireland,IRL,1994,3590386,Hydro,0.92,0.939
Ireland,IRL,1994,3590386,Solar,0,0.939
Ireland,IRL,1994,3590386,Wind,0.019,0.939
Ireland,IRL,1994,3590386,Others,0,0.939
Ireland,IRL,1995,3608841,Hydro,0.713,0.729
Ireland,IRL,1995,3608841,Solar,0,0.729
Ireland,IRL,1995,3608841,Wind,0.016,0.729
Ireland,IRL,1995,3608841,Others,0,0.729
Ireland,IRL,1996,3637510,Hydro,0.722,0.763
Ireland,IRL,1996,3637510,Solar,0,0.763
Ireland,IRL,1996,3637510,Wind,0.014,0.763
Ireland,IRL,1996,3637510,Others,0.027,0.763
Ireland,IRL,1997,3674171,Hydro,0.678,0.809
Ireland,IRL,1997,3674171,Solar,0,0.809
Ireland,IRL,1997,3674171,Wind,0.05,0.809
Ireland,IRL,1997,3674171,Others,0.081,0.809
Ireland,IRL,1998,3712696,Hydro,0.916,1.17
Ireland,IRL,1998,3712696,Solar,0,1.17
Ireland,IRL,1998,3712696,Wind,0.169,1.17
Ireland,IRL,1998,3712696,Others,0.085,1.17
Ireland,IRL,1999,3754786,Hydro,0.846,1.124
Ireland,IRL,1999,3754786,Solar,0,1.124
Ireland,IRL,1999,3754786,Wind,0.187,1.124
Ireland,IRL,1999,3754786,Others,0.091,1.124
Ireland,IRL,2000,3805174,Hydro,0.846,1.185
Ireland,IRL,2000,3805174,Solar,0,1.185
Ireland,IRL,2000,3805174,Wind,0.244,1.185
Ireland,IRL,2000,3805174,Others,0.095,1.185
Ireland,IRL,2001,3866243,Hydro,0.596,1.027
Ireland,IRL,2001,3866243,Solar,0,1.027
Ireland,IRL,2001,3866243,Wind,0.334,1.027
Ireland,IRL,2001,3866243,Others,0.097,1.027
Ireland,IRL,2002,3931947,Hydro,0.912,1.381
Ireland,IRL,2002,3931947,Solar,0,1.381
Ireland,IRL,2002,3931947,Wind,0.388,1.381
Ireland,IRL,2002,3931947,Others,0.081,1.381
Ireland,IRL,2003,3996521,Hydro,0.598,1.138
Ireland,IRL,2003,3996521,Solar,0,1.138
Ireland,IRL,2003,3996521,Wind,0.454,1.138
Ireland,IRL,2003,3996521,Others,0.086,1.138
Ireland,IRL,2004,4070262,Hydro,0.63,1.394
Ireland,IRL,2004,4070262,Solar,0,1.394
Ireland,IRL,2004,4070262,Wind,0.655,1.394
Ireland,IRL,2004,4070262,Others,0.109,1.394
Ireland,IRL,2005,4159914,Hydro,0.631,1.874
Ireland,IRL,2005,4159914,Solar,0,1.874
Ireland,IRL,2005,4159914,Wind,1.112,1.874
Ireland,IRL,2005,4159914,Others,0.13,1.874
Ireland,IRL,2006,4273591,Hydro,0.724,2.475
Ireland,IRL,2006,4273591,Solar,0,2.475
Ireland,IRL,2006,4273591,Wind,1.622,2.475
Ireland,IRL,2006,4273591,Others,0.128,2.475
Ireland,IRL,2007,4398942,Hydro,0.667,2.795
Ireland,IRL,2007,4398942,Solar,0,2.795
Ireland,IRL,2007,4398942,Wind,1.959,2.795
Ireland,IRL,2007,4398942,Others,0.17,2.795
Ireland,IRL,2008,4489544,Hydro,0.968,3.588
Ireland,IRL,2008,4489544,Solar,0,3.588
Ireland,IRL,2008,4489544,Wind,2.41,3.588
Ireland,IRL,2008,4489544,Others,0.209,3.588
Ireland,IRL,2009,4535375,Hydro,0.902,4.109
Ireland,IRL,2009,4535375,Solar,0,4.109
Ireland,IRL,2009,4535375,Wind,2.956,4.109
Ireland,IRL,2009,4535375,Others,0.251,4.109
Ireland,IRL,2010,4560155,Hydro,0.599,3.73
Ireland,IRL,2010,4560155,Solar,0,3.73
Ireland,IRL,2010,4560155,Wind,2.815,3.73
Ireland,IRL,2010,4560155,Others,0.315,3.73
Ireland,IRL,2011,4580084,Hydro,0.707,5.424
Ireland,IRL,2011,4580084,Solar,0.001,5.424
Ireland,IRL,2011,4580084,Wind,4.381,5.424
Ireland,IRL,2011,4580084,Others,0.336,5.424
Ireland,IRL,2012,4599533,Hydro,0.802,5.254
Ireland,IRL,2012,4599533,Solar,0.001,5.254
Ireland,IRL,2012,4599533,Wind,4.011,5.254
Ireland,IRL,2012,4599533,Others,0.439,5.254
Ireland,IRL,2013,4623816,Hydro,0.599,5.623
Ireland,IRL,2013,4623816,Solar,0.001,5.623
Ireland,IRL,2013,4623816,Wind,4.542,5.623
Ireland,IRL,2013,4623816,Others,0.481,5.623
Ireland,IRL,2014,4657740,Hydro,0.709,6.387
Ireland,IRL,2014,4657740,Solar,0.001,6.387
Ireland,IRL,2014,4657740,Wind,5.141,6.387
Ireland,IRL,2014,4657740,Others,0.536,6.387
Ireland,IRL,2015,4701957,Hydro,0.806,7.859
Ireland,IRL,2015,4701957,Solar,0.002,7.859
Ireland,IRL,2015,4701957,Wind,6.574,7.859
Ireland,IRL,2015,4701957,Others,0.476,7.859
Ireland,IRL,2016,4755335,Hydro,0.681,7.516
Ireland,IRL,2016,4755335,Solar,0.005,7.516
Ireland,IRL,2016,4755335,Wind,6.149,7.516
Ireland,IRL,2016,4755335,Others,0.681,7.516
Ireland,IRL,2017,4807388,Hydro,0.692,8.877
Ireland,IRL,2017,4807388,Solar,0.011,8.877
Ireland,IRL,2017,4807388,Wind,7.445,8.877
Ireland,IRL,2017,4807388,Others,0.73,8.877
Ireland,IRL,2018,4867309,Hydro,0.694,10.35
Ireland,IRL,2018,4867309,Solar,0.022,10.35
Ireland,IRL,2018,4867309,Wind,8.391,10.35
Ireland,IRL,2018,4867309,Others,1.242,10.35
Israel,ISR,1965,2563000,Hydro,0,0
Israel,ISR,1965,2563000,Solar,0,0
Israel,ISR,1965,2563000,Wind,0,0
Israel,ISR,1965,2563000,Others,0,0
Israel,ISR,1966,2629000,Hydro,0,0
Israel,ISR,1966,2629000,Solar,0,0
Israel,ISR,1966,2629000,Wind,0,0
Israel,ISR,1966,2629000,Others,0,0
Israel,ISR,1967,2745000,Hydro,0,0
Israel,ISR,1967,2745000,Solar,0,0
Israel,ISR,1967,2745000,Wind,0,0
Israel,ISR,1967,2745000,Others,0,0
Israel,ISR,1968,2803000,Hydro,0,0
Israel,ISR,1968,2803000,Solar,0,0
Israel,ISR,1968,2803000,Wind,0,0
Israel,ISR,1968,2803000,Others,0,0
Israel,ISR,1969,2877000,Hydro,0,0
Israel,ISR,1969,2877000,Solar,0,0
Israel,ISR,1969,2877000,Wind,0,0
Israel,ISR,1969,2877000,Others,0,0
Israel,ISR,1970,2974000,Hydro,0,0
Israel,ISR,1970,2974000,Solar,0,0
Israel,ISR,1970,2974000,Wind,0,0
Israel,ISR,1970,2974000,Others,0,0
Israel,ISR,1971,3069000,Hydro,0,0
Israel,ISR,1971,3069000,Solar,0,0
Israel,ISR,1971,3069000,Wind,0,0
Israel,ISR,1971,3069000,Others,0,0
Israel,ISR,1972,3148000,Hydro,0,0
Israel,ISR,1972,3148000,Solar,0,0
Israel,ISR,1972,3148000,Wind,0,0
Israel,ISR,1972,3148000,Others,0,0
Israel,ISR,1973,3278000,Hydro,0,0
Israel,ISR,1973,3278000,Solar,0,0
Israel,ISR,1973,3278000,Wind,0,0
Israel,ISR,1973,3278000,Others,0,0
Israel,ISR,1974,3377000,Hydro,0,0
Israel,ISR,1974,3377000,Solar,0,0
Israel,ISR,1974,3377000,Wind,0,0
Israel,ISR,1974,3377000,Others,0,0
Israel,ISR,1975,3455000,Hydro,0,0
Israel,ISR,1975,3455000,Solar,0,0
Israel,ISR,1975,3455000,Wind,0,0
Israel,ISR,1975,3455000,Others,0,0
Israel,ISR,1976,3533000,Hydro,0,0
Israel,ISR,1976,3533000,Solar,0,0
Israel,ISR,1976,3533000,Wind,0,0
Israel,ISR,1976,3533000,Others,0,0
Israel,ISR,1977,3613000,Hydro,0,0
Israel,ISR,1977,3613000,Solar,0,0
Israel,ISR,1977,3613000,Wind,0,0
Israel,ISR,1977,3613000,Others,0,0
Israel,ISR,1978,3690000,Hydro,0,0
Israel,ISR,1978,3690000,Solar,0,0
Israel,ISR,1978,3690000,Wind,0,0
Israel,ISR,1978,3690000,Others,0,0
Israel,ISR,1979,3786000,Hydro,0,0
Israel,ISR,1979,3786000,Solar,0,0
Israel,ISR,1979,3786000,Wind,0,0
Israel,ISR,1979,3786000,Others,0,0
Israel,ISR,1980,3878000,Hydro,0,0
Israel,ISR,1980,3878000,Solar,0,0
Israel,ISR,1980,3878000,Wind,0,0
Israel,ISR,1980,3878000,Others,0,0
Israel,ISR,1981,3956000,Hydro,0.002,0.002
Israel,ISR,1981,3956000,Solar,0,0.002
Israel,ISR,1981,3956000,Wind,0,0.002
Israel,ISR,1981,3956000,Others,0,0.002
Israel,ISR,1982,4031000,Hydro,0.002,0.002
Israel,ISR,1982,4031000,Solar,0,0.002
Israel,ISR,1982,4031000,Wind,0,0.002
Israel,ISR,1982,4031000,Others,0,0.002
Israel,ISR,1983,4105000,Hydro,0.001,0.001
Israel,ISR,1983,4105000,Solar,0,0.001
Israel,ISR,1983,4105000,Wind,0,0.001
Israel,ISR,1983,4105000,Others,0,0.001
Israel,ISR,1984,4159000,Hydro,0.002,0.002
Israel,ISR,1984,4159000,Solar,0,0.002
Israel,ISR,1984,4159000,Wind,0,0.002
Israel,ISR,1984,4159000,Others,0,0.002
Israel,ISR,1985,4233000,Hydro,0.002,0.002
Israel,ISR,1985,4233000,Solar,0,0.002
Israel,ISR,1985,4233000,Wind,0,0.002
Israel,ISR,1985,4233000,Others,0,0.002
Israel,ISR,1986,4299000,Hydro,0.006,0.006
Israel,ISR,1986,4299000,Solar,0,0.006
Israel,ISR,1986,4299000,Wind,0,0.006
Israel,ISR,1986,4299000,Others,0,0.006
Israel,ISR,1987,4369000,Hydro,0.01,0.01
Israel,ISR,1987,4369000,Solar,0,0.01
Israel,ISR,1987,4369000,Wind,0,0.01
Israel,ISR,1987,4369000,Others,0,0.01
Israel,ISR,1988,4442000,Hydro,0.01,0.01
Israel,ISR,1988,4442000,Solar,0,0.01
Israel,ISR,1988,4442000,Wind,0,0.01
Israel,ISR,1988,4442000,Others,0,0.01
Israel,ISR,1989,4518000,Hydro,0.003,0.003
Israel,ISR,1989,4518000,Solar,0,0.003
Israel,ISR,1989,4518000,Wind,0,0.003
Israel,ISR,1989,4518000,Others,0,0.003
Israel,ISR,1990,4660000,Hydro,0.003,0.003
Israel,ISR,1990,4660000,Solar,0,0.003
Israel,ISR,1990,4660000,Wind,0,0.003
Israel,ISR,1990,4660000,Others,0,0.003
Israel,ISR,1991,4949000,Hydro,0.006,0.006
Israel,ISR,1991,4949000,Solar,0,0.006
Israel,ISR,1991,4949000,Wind,0,0.006
Israel,ISR,1991,4949000,Others,0,0.006
Israel,ISR,1992,5123000,Hydro,0.029,0.029
Israel,ISR,1992,5123000,Solar,0,0.029
Israel,ISR,1992,5123000,Wind,0,0.029
Israel,ISR,1992,5123000,Others,0,0.029
Israel,ISR,1993,5261000,Hydro,0.026,0.026
Israel,ISR,1993,5261000,Solar,0,0.026
Israel,ISR,1993,5261000,Wind,0,0.026
Israel,ISR,1993,5261000,Others,0,0.026
Israel,ISR,1994,5399000,Hydro,0.023,0.023
Israel,ISR,1994,5399000,Solar,0,0.023
Israel,ISR,1994,5399000,Wind,0,0.023
Israel,ISR,1994,5399000,Others,0,0.023
Israel,ISR,1995,5545000,Hydro,0.025,0.025
Israel,ISR,1995,5545000,Solar,0,0.025
Israel,ISR,1995,5545000,Wind,0,0.025
Israel,ISR,1995,5545000,Others,0,0.025
Israel,ISR,1996,5692000,Hydro,0.024,0.024
Israel,ISR,1996,5692000,Solar,0,0.024
Israel,ISR,1996,5692000,Wind,0,0.024
Israel,ISR,1996,5692000,Others,0,0.024
Israel,ISR,1997,5836000,Hydro,0.025,0.025
Israel,ISR,1997,5836000,Solar,0,0.025
Israel,ISR,1997,5836000,Wind,0,0.025
Israel,ISR,1997,5836000,Others,0,0.025
Israel,ISR,1998,5971000,Hydro,0.025,0.025
Israel,ISR,1998,5971000,Solar,0,0.025
Israel,ISR,1998,5971000,Wind,0,0.025
Israel,ISR,1998,5971000,Others,0,0.025
Israel,ISR,1999,6125000,Hydro,0.033,0.033
Israel,ISR,1999,6125000,Solar,0,0.033
Israel,ISR,1999,6125000,Wind,0,0.033
Israel,ISR,1999,6125000,Others,0,0.033
Israel,ISR,2000,6289000,Hydro,0.031,0.031
Israel,ISR,2000,6289000,Solar,0,0.031
Israel,ISR,2000,6289000,Wind,0,0.031
Israel,ISR,2000,6289000,Others,0,0.031
Israel,ISR,2001,6439000,Hydro,0.01,0.02
Israel,ISR,2001,6439000,Solar,0,0.02
Israel,ISR,2001,6439000,Wind,0.01,0.02
Israel,ISR,2001,6439000,Others,0,0.02
Israel,ISR,2002,6570000,Hydro,0.021,0.032
Israel,ISR,2002,6570000,Solar,0,0.032
Israel,ISR,2002,6570000,Wind,0.011,0.032
Israel,ISR,2002,6570000,Others,0,0.032
Israel,ISR,2003,6689700,Hydro,0.031,0.043
Israel,ISR,2003,6689700,Solar,0,0.043
Israel,ISR,2003,6689700,Wind,0.012,0.043
Israel,ISR,2003,6689700,Others,0,0.043
Israel,ISR,2004,6809000,Hydro,0.028,0.039
Israel,ISR,2004,6809000,Solar,0,0.039
Israel,ISR,2004,6809000,Wind,0.011,0.039
Israel,ISR,2004,6809000,Others,0,0.039
Israel,ISR,2005,6930100,Hydro,0.028,0.039
Israel,ISR,2005,6930100,Solar,0,0.039
Israel,ISR,2005,6930100,Wind,0.011,0.039
Israel,ISR,2005,6930100,Others,0,0.039
Israel,ISR,2006,7053700,Hydro,0.015,0.025
Israel,ISR,2006,7053700,Solar,0,0.025
Israel,ISR,2006,7053700,Wind,0.01,0.025
Israel,ISR,2006,7053700,Others,0,0.025
Israel,ISR,2007,7180100,Hydro,0.014,0.024
Israel,ISR,2007,7180100,Solar,0,0.024
Israel,ISR,2007,7180100,Wind,0.01,0.024
Israel,ISR,2007,7180100,Others,0,0.024
Israel,ISR,2008,7308800,Hydro,0.016,0.032
Israel,ISR,2008,7308800,Solar,0,0.032
Israel,ISR,2008,7308800,Wind,0.009,0.032
Israel,ISR,2008,7308800,Others,0.007,0.032
Israel,ISR,2009,7485600,Hydro,0.024,0.099
Israel,ISR,2009,7485600,Solar,0.024,0.099
Israel,ISR,2009,7485600,Wind,0.009,0.099
Israel,ISR,2009,7485600,Others,0.042,0.099
Israel,ISR,2010,7623600,Hydro,0.031,0.17
Israel,ISR,2010,7623600,Solar,0.07,0.17
Israel,ISR,2010,7623600,Wind,0.008,0.17
Israel,ISR,2010,7623600,Others,0.061,0.17
Israel,ISR,2011,7765800,Hydro,0.029,0.301
Israel,ISR,2011,7765800,Solar,0.192,0.301
Israel,ISR,2011,7765800,Wind,0.007,0.301
Israel,ISR,2011,7765800,Others,0.073,0.301
Israel,ISR,2012,7910500,Hydro,0.033,0.484
Israel,ISR,2012,7910500,Solar,0.369,0.484
Israel,ISR,2012,7910500,Wind,0.006,0.484
Israel,ISR,2012,7910500,Others,0.076,0.484
Israel,ISR,2013,8059500,Hydro,0.028,0.626
Israel,ISR,2013,8059500,Solar,0.549,0.626
Israel,ISR,2013,8059500,Wind,0.006,0.626
Israel,ISR,2013,8059500,Others,0.043,0.626
Israel,ISR,2014,8215700,Hydro,0.013,1.024
Israel,ISR,2014,8215700,Solar,0.943,1.024
Israel,ISR,2014,8215700,Wind,0.006,1.024
Israel,ISR,2014,8215700,Others,0.062,1.024
Israel,ISR,2015,8380100,Hydro,0.024,1.346
Israel,ISR,2015,8380100,Solar,1.246,1.346
Israel,ISR,2015,8380100,Wind,0.007,1.346
Israel,ISR,2015,8380100,Others,0.068,1.346
Israel,ISR,2016,8546000,Hydro,0.025,1.838
Israel,ISR,2016,8546000,Solar,1.635,1.838
Israel,ISR,2016,8546000,Wind,0.064,1.838
Israel,ISR,2016,8546000,Others,0.114,1.838
Israel,ISR,2017,8713300,Hydro,0.024,1.84
Israel,ISR,2017,8713300,Solar,1.595,1.84
Israel,ISR,2017,8713300,Wind,0.105,1.84
Israel,ISR,2017,8713300,Others,0.115,1.84
Israel,ISR,2018,8882800,Hydro,0.024,2.038
Israel,ISR,2018,8882800,Solar,1.793,2.038
Israel,ISR,2018,8882800,Wind,0.105,2.038
Israel,ISR,2018,8882800,Others,0.115,2.038
Italy,ITA,1965,52112350,Hydro,42.634,45.31
Italy,ITA,1965,52112350,Solar,0,45.31
Italy,ITA,1965,52112350,Wind,0,45.31
Italy,ITA,1965,52112350,Others,2.676,45.31
Italy,ITA,1966,52519000,Hydro,43.72,47.071
Italy,ITA,1966,52519000,Solar,0,47.071
Italy,ITA,1966,52519000,Wind,0,47.071
Italy,ITA,1966,52519000,Others,3.351,47.071
Italy,ITA,1967,52900500,Hydro,42.34,45.815
Italy,ITA,1967,52900500,Solar,0,45.815
Italy,ITA,1967,52900500,Wind,0,45.815
Italy,ITA,1967,52900500,Others,3.475,45.815
Italy,ITA,1968,53235750,Hydro,42.677,46.294
Italy,ITA,1968,53235750,Solar,0,46.294
Italy,ITA,1968,53235750,Wind,0,46.294
Italy,ITA,1968,53235750,Others,3.617,46.294
Italy,ITA,1969,53537950,Hydro,41.166,44.978
Italy,ITA,1969,53537950,Solar,0,44.978
Italy,ITA,1969,53537950,Wind,0,44.978
Italy,ITA,1969,53537950,Others,3.812,44.978
Italy,ITA,1970,53821850,Hydro,40.373,44.601
Italy,ITA,1970,53821850,Solar,0,44.601
Italy,ITA,1970,53821850,Wind,0,44.601
Italy,ITA,1970,53821850,Others,4.228,44.601
Italy,ITA,1971,54073490,Hydro,39.079,43.288
Italy,ITA,1971,54073490,Solar,0,43.288
Italy,ITA,1971,54073490,Wind,0,43.288
Italy,ITA,1971,54073490,Others,4.209,43.288
Italy,ITA,1972,54381345,Hydro,41.348,45.155
Italy,ITA,1972,54381345,Solar,0,45.155
Italy,ITA,1972,54381345,Wind,0,45.155
Italy,ITA,1972,54381345,Others,3.807,45.155
Italy,ITA,1973,54751406,Hydro,37.523,41.368
Italy,ITA,1973,54751406,Solar,0,41.368
Italy,ITA,1973,54751406,Wind,0,41.368
Italy,ITA,1973,54751406,Others,3.845,41.368
Italy,ITA,1974,55110868,Hydro,37.795,42.04
Italy,ITA,1974,55110868,Solar,0,42.04
Italy,ITA,1974,55110868,Wind,0,42.04
Italy,ITA,1974,55110868,Others,4.245,42.04
Italy,ITA,1975,55441001,Hydro,41.021,45.007
Italy,ITA,1975,55441001,Solar,0,45.007
Italy,ITA,1975,55441001,Wind,0,45.007
Italy,ITA,1975,55441001,Others,3.986,45.007
Italy,ITA,1976,55718260,Hydro,39.176,42.988
Italy,ITA,1976,55718260,Solar,0,42.988
Italy,ITA,1976,55718260,Wind,0,42.988
Italy,ITA,1976,55718260,Others,3.812,42.988
Italy,ITA,1977,55955411,Hydro,51.139,54.869
Italy,ITA,1977,55955411,Solar,0,54.869
Italy,ITA,1977,55955411,Wind,0,54.869
Italy,ITA,1977,55955411,Others,3.73,54.869
Italy,ITA,1978,56155143,Hydro,45.491,49.302
Italy,ITA,1978,56155143,Solar,0,49.302
Italy,ITA,1978,56155143,Wind,0,49.302
Italy,ITA,1978,56155143,Others,3.811,49.302
Italy,ITA,1979,56317749,Hydro,45.947,49.772
Italy,ITA,1979,56317749,Solar,0,49.772
Italy,ITA,1979,56317749,Wind,0,49.772
Italy,ITA,1979,56317749,Others,3.825,49.772
Italy,ITA,1980,56433883,Hydro,45.244,49.204
Italy,ITA,1980,56433883,Solar,0,49.204
Italy,ITA,1980,56433883,Wind,0,49.204
Italy,ITA,1980,56433883,Others,3.96,49.204
Italy,ITA,1981,56501675,Hydro,43.034,46.503
Italy,ITA,1981,56501675,Solar,0,46.503
Italy,ITA,1981,56501675,Wind,0,46.503
Italy,ITA,1981,56501675,Others,3.469,46.503
Italy,ITA,1982,56543548,Hydro,41.461,44.982
Italy,ITA,1982,56543548,Solar,0,44.982
Italy,ITA,1982,56543548,Wind,0,44.982
Italy,ITA,1982,56543548,Others,3.521,44.982
Italy,ITA,1983,56564074,Hydro,41.445,44.838
Italy,ITA,1983,56564074,Solar,0,44.838
Italy,ITA,1983,56564074,Wind,0,44.838
Italy,ITA,1983,56564074,Others,3.393,44.838
Italy,ITA,1984,56576718,Hydro,42.401,45.873
Italy,ITA,1984,56576718,Solar,0,45.873
Italy,ITA,1984,56576718,Wind,0,45.873
Italy,ITA,1984,56576718,Others,3.472,45.873
Italy,ITA,1985,56593071,Hydro,41.092,44.304
Italy,ITA,1985,56593071,Solar,0,44.304
Italy,ITA,1985,56593071,Wind,0,44.304
Italy,ITA,1985,56593071,Others,3.212,44.304
Italy,ITA,1986,56596155,Hydro,41.096,44.597
Italy,ITA,1986,56596155,Solar,0,44.597
Italy,ITA,1986,56596155,Wind,0,44.597
Italy,ITA,1986,56596155,Others,3.501,44.597
Italy,ITA,1987,56601931,Hydro,39.505,43.198
Italy,ITA,1987,56601931,Solar,0,43.198
Italy,ITA,1987,56601931,Wind,0,43.198
Italy,ITA,1987,56601931,Others,3.693,43.198
Italy,ITA,1988,56629288,Hydro,40.676,44.463
Italy,ITA,1988,56629288,Solar,0,44.463
Italy,ITA,1988,56629288,Wind,0,44.463
Italy,ITA,1988,56629288,Others,3.787,44.463
Italy,ITA,1989,56671781,Hydro,34.057,37.258
Italy,ITA,1989,56671781,Solar,0.002,37.258
Italy,ITA,1989,56671781,Wind,0.002,37.258
Italy,ITA,1989,56671781,Others,3.197,37.258
Italy,ITA,1990,56719240,Hydro,31.626,34.903
Italy,ITA,1990,56719240,Solar,0.004,34.903
Italy,ITA,1990,56719240,Wind,0.002,34.903
Italy,ITA,1990,56719240,Others,3.271,34.903
Italy,ITA,1991,56758521,Hydro,42.239,45.539
Italy,ITA,1991,56758521,Solar,0.005,45.539
Italy,ITA,1991,56758521,Wind,0.003,45.539
Italy,ITA,1991,56758521,Others,3.292,45.539
Italy,ITA,1992,56797087,Hydro,42.2,45.767
Italy,ITA,1992,56797087,Solar,0.009,45.767
Italy,ITA,1992,56797087,Wind,0.002,45.767
Italy,ITA,1992,56797087,Others,3.556,45.767
Italy,ITA,1993,56831821,Hydro,41.425,45.223
Italy,ITA,1993,56831821,Solar,0.011,45.223
Italy,ITA,1993,56831821,Wind,0.004,45.223
Italy,ITA,1993,56831821,Others,3.783,45.223
Italy,ITA,1994,56843400,Hydro,44.658,48.24
Italy,ITA,1994,56843400,Solar,0.011,48.24
Italy,ITA,1994,56843400,Wind,0.007,48.24
Italy,ITA,1994,56843400,Others,3.564,48.24
Italy,ITA,1995,56844303,Hydro,37.782,41.458
Italy,ITA,1995,56844303,Solar,0.013,41.458
Italy,ITA,1995,56844303,Wind,0.009,41.458
Italy,ITA,1995,56844303,Others,3.654,41.458
Italy,ITA,1996,56860281,Hydro,42.037,46.222
Italy,ITA,1996,56860281,Solar,0.014,46.222
Italy,ITA,1996,56860281,Wind,0.032,46.222
Italy,ITA,1996,56860281,Others,4.139,46.222
Italy,ITA,1997,56890372,Hydro,41.603,46.206
Italy,ITA,1997,56890372,Solar,0.015,46.206
Italy,ITA,1997,56890372,Wind,0.118,46.206
Italy,ITA,1997,56890372,Others,4.47,46.206
Italy,ITA,1998,56906744,Hydro,41.22,46.477
Italy,ITA,1998,56906744,Solar,0.016,46.477
Italy,ITA,1998,56906744,Wind,0.232,46.477
Italy,ITA,1998,56906744,Others,5.009,46.477
Italy,ITA,1999,56916317,Hydro,45.365,51.315
Italy,ITA,1999,56916317,Solar,0.017,51.315
Italy,ITA,1999,56916317,Wind,0.403,51.315
Italy,ITA,1999,56916317,Others,5.53,51.315
Italy,ITA,2000,56942108,Hydro,44.2,50.88
Italy,ITA,2000,56942108,Solar,0.018,50.88
Italy,ITA,2000,56942108,Wind,0.563,50.88
Italy,ITA,2000,56942108,Others,6.099,50.88
Italy,ITA,2001,56974100,Hydro,46.811,54.347
Italy,ITA,2001,56974100,Solar,0.019,54.347
Italy,ITA,2001,56974100,Wind,1.179,54.347
Italy,ITA,2001,56974100,Others,6.338,54.347
Italy,ITA,2002,57059007,Hydro,39.519,48.316
Italy,ITA,2002,57059007,Solar,0.021,48.316
Italy,ITA,2002,57059007,Wind,1.404,48.316
Italy,ITA,2002,57059007,Others,7.372,48.316
Italy,ITA,2003,57313203,Hydro,36.67,46.866
Italy,ITA,2003,57313203,Solar,0.024,46.866
Italy,ITA,2003,57313203,Wind,1.458,46.866
Italy,ITA,2003,57313203,Others,8.714,46.866
Italy,ITA,2004,57685327,Hydro,42.338,53.871
Italy,ITA,2004,57685327,Solar,0.029,53.871
