Country,Country_Code,Year,Population,Renewable Source,Terawatt Hours
Cyprus,CYP,1985,703685,Other,0
Cyprus,CYP,1985,703685,Total,0
Cyprus,CYP,1986,712340,Hydro,0
Cyprus,CYP,1986,712340,Solar,0
Cyprus,CYP,1986,712340,Wind,0
Cyprus,CYP,1986,712340,Other,0
Cyprus,CYP,1986,712340,Total,0
Cyprus,CYP,1987,723376,Hydro,0
Cyprus,CYP,1987,723376,Solar,0
Cyprus,CYP,1987,723376,Wind,0
Cyprus,CYP,1987,723376,Other,0
Cyprus,CYP,1987,723376,Total,0
Cyprus,CYP,1988,736474,Hydro,0
Cyprus,CYP,1988,736474,Solar,0
Cyprus,CYP,1988,736474,Wind,0
Cyprus,CYP,1988,736474,Other,0
Cyprus,CYP,1988,736474,Total,0
Cyprus,CYP,1989,751047,Hydro,0
Cyprus,CYP,1989,751047,Solar,0
Cyprus,CYP,1989,751047,Wind,0
Cyprus,CYP,1989,751047,Other,0
Cyprus,CYP,1989,751047,Total,0
Cyprus,CYP,1990,766615,Hydro,0
Cyprus,CYP,1990,766615,Solar,0
Cyprus,CYP,1990,766615,Wind,0
Cyprus,CYP,1990,766615,Other,0
Cyprus,CYP,1990,766615,Total,0
Cyprus,CYP,1991,783124,Hydro,0
Cyprus,CYP,1991,783124,Solar,0
Cyprus,CYP,1991,783124,Wind,0
Cyprus,CYP,1991,783124,Other,0
Cyprus,CYP,1991,783124,Total,0
Cyprus,CYP,1992,800611,Hydro,0
Cyprus,CYP,1992,800611,Solar,0
Cyprus,CYP,1992,800611,Wind,0
Cyprus,CYP,1992,800611,Other,0
Cyprus,CYP,1992,800611,Total,0
Cyprus,CYP,1993,818746,Hydro,0
Cyprus,CYP,1993,818746,Solar,0
Cyprus,CYP,1993,818746,Wind,0
Cyprus,CYP,1993,818746,Other,0
Cyprus,CYP,1993,818746,Total,0
Cyprus,CYP,1994,837110,Hydro,0
Cyprus,CYP,1994,837110,Solar,0
Cyprus,CYP,1994,837110,Wind,0
Cyprus,CYP,1994,837110,Other,0
Cyprus,CYP,1994,837110,Total,0
Cyprus,CYP,1995,855383,Hydro,0
Cyprus,CYP,1995,855383,Solar,0
Cyprus,CYP,1995,855383,Wind,0
Cyprus,CYP,1995,855383,Other,0
Cyprus,CYP,1995,855383,Total,0
Cyprus,CYP,1996,873423,Hydro,0
Cyprus,CYP,1996,873423,Solar,0
Cyprus,CYP,1996,873423,Wind,0
Cyprus,CYP,1996,873423,Other,0
Cyprus,CYP,1996,873423,Total,0
Cyprus,CYP,1997,891190,Hydro,0
Cyprus,CYP,1997,891190,Solar,0
Cyprus,CYP,1997,891190,Wind,0
Cyprus,CYP,1997,891190,Other,0
Cyprus,CYP,1997,891190,Total,0
Cyprus,CYP,1998,908702,Hydro,0
Cyprus,CYP,1998,908702,Solar,0
Cyprus,CYP,1998,908702,Wind,0
Cyprus,CYP,1998,908702,Other,0
Cyprus,CYP,1998,908702,Total,0
Cyprus,CYP,1999,926046,Hydro,0
Cyprus,CYP,1999,926046,Solar,0
Cyprus,CYP,1999,926046,Wind,0
Cyprus,CYP,1999,926046,Other,0
Cyprus,CYP,1999,926046,Total,0
Cyprus,CYP,2000,943290,Hydro,0
Cyprus,CYP,2000,943290,Solar,0
Cyprus,CYP,2000,943290,Wind,0
Cyprus,CYP,2000,943290,Other,0
Cyprus,CYP,2000,943290,Total,0
Cyprus,CYP,2001,960276,Hydro,0
Cyprus,CYP,2001,960276,Solar,0
Cyprus,CYP,2001,960276,Wind,0
Cyprus,CYP,2001,960276,Other,0
Cyprus,CYP,2001,960276,Total,0
Cyprus,CYP,2002,976964,Hydro,0
Cyprus,CYP,2002,976964,Solar,0
Cyprus,CYP,2002,976964,Wind,0
Cyprus,CYP,2002,976964,Other,0
Cyprus,CYP,2002,976964,Total,0
Cyprus,CYP,2003,993563,Hydro,0
Cyprus,CYP,2003,993563,Solar,0
Cyprus,CYP,2003,993563,Wind,0
Cyprus,CYP,2003,993563,Other,0
Cyprus,CYP,2003,993563,Total,0
Cyprus,CYP,2004,1010408,Hydro,0
Cyprus,CYP,2004,1010408,Solar,0
Cyprus,CYP,2004,1010408,Wind,0
Cyprus,CYP,2004,1010408,Other,0
Cyprus,CYP,2004,1010408,Total,0.001
Cyprus,CYP,2005,1027662,Hydro,0
Cyprus,CYP,2005,1027662,Solar,0.001
Cyprus,CYP,2005,1027662,Wind,0
Cyprus,CYP,2005,1027662,Other,0
Cyprus,CYP,2005,1027662,Total,0.001
Cyprus,CYP,2006,1045507,Hydro,0
Cyprus,CYP,2006,1045507,Solar,0.001
Cyprus,CYP,2006,1045507,Wind,0
Cyprus,CYP,2006,1045507,Other,0
Cyprus,CYP,2006,1045507,Total,0.002
Cyprus,CYP,2007,1063713,Hydro,0
Cyprus,CYP,2007,1063713,Solar,0.002
Cyprus,CYP,2007,1063713,Wind,0
Cyprus,CYP,2007,1063713,Other,0.001
Cyprus,CYP,2007,1063713,Total,0.003
Cyprus,CYP,2008,1081563,Hydro,0
Cyprus,CYP,2008,1081563,Solar,0.003
Cyprus,CYP,2008,1081563,Wind,0
Cyprus,CYP,2008,1081563,Other,0.012
Cyprus,CYP,2008,1081563,Total,0.015
Cyprus,CYP,2009,1098083,Hydro,0
Cyprus,CYP,2009,1098083,Solar,0.004
Cyprus,CYP,2009,1098083,Wind,0
Cyprus,CYP,2009,1098083,Other,0.027
Cyprus,CYP,2009,1098083,Total,0.031
Cyprus,CYP,2010,1112612,Hydro,0
Cyprus,CYP,2010,1112612,Solar,0.007
Cyprus,CYP,2010,1112612,Wind,0.031
Cyprus,CYP,2010,1112612,Other,0.035
Cyprus,CYP,2010,1112612,Total,0.073
Cyprus,CYP,2011,1124833,Hydro,0
Cyprus,CYP,2011,1124833,Solar,0.012
Cyprus,CYP,2011,1124833,Wind,0.114
Cyprus,CYP,2011,1124833,Other,0.052
Cyprus,CYP,2011,1124833,Total,0.178
Cyprus,CYP,2012,1135046,Hydro,0
Cyprus,CYP,2012,1135046,Solar,0.022
Cyprus,CYP,2012,1135046,Wind,0.185
Cyprus,CYP,2012,1135046,Other,0.05
Cyprus,CYP,2012,1135046,Total,0.257
Cyprus,CYP,2013,1143866,Hydro,0
Cyprus,CYP,2013,1143866,Solar,0.047
Cyprus,CYP,2013,1143866,Wind,0.231
Cyprus,CYP,2013,1143866,Other,0.049
Cyprus,CYP,2013,1143866,Total,0.327
Cyprus,CYP,2014,1152285,Hydro,0
Cyprus,CYP,2014,1152285,Solar,0.084
Cyprus,CYP,2014,1152285,Wind,0.184
Cyprus,CYP,2014,1152285,Other,0.051
Cyprus,CYP,2014,1152285,Total,0.318
Cyprus,CYP,2015,1160985,Hydro,0
Cyprus,CYP,2015,1160985,Solar,0.127
Cyprus,CYP,2015,1160985,Wind,0.222
Cyprus,CYP,2015,1160985,Other,0.051
Cyprus,CYP,2015,1160985,Total,0.4
Cyprus,CYP,2016,1170187,Hydro,0
Cyprus,CYP,2016,1170187,Solar,0.146
Cyprus,CYP,2016,1170187,Wind,0.227
Cyprus,CYP,2016,1170187,Other,0.052
Cyprus,CYP,2016,1170187,Total,0.425
Cyprus,CYP,2017,1179680,Hydro,0
Cyprus,CYP,2017,1179680,Solar,0.172
Cyprus,CYP,2017,1179680,Wind,0.211
Cyprus,CYP,2017,1179680,Other,0.052
Cyprus,CYP,2017,1179680,Total,0.435
Cyprus,CYP,2018,1189265,Hydro,0
Cyprus,CYP,2018,1189265,Solar,0.192
Cyprus,CYP,2018,1189265,Wind,0.221
Cyprus,CYP,2018,1189265,Other,0.051
Cyprus,CYP,2018,1189265,Total,0.464
Czech Republic,CZE,1965,9779358,Hydro,2.232
Czech Republic,CZE,1965,9779358,Solar,0
Czech Republic,CZE,1965,9779358,Wind,0
Czech Republic,CZE,1965,9779358,Other,0
Czech Republic,CZE,1965,9779358,Total,2.232
Czech Republic,CZE,1966,9821040,Hydro,2.104
Czech Republic,CZE,1966,9821040,Solar,0
Czech Republic,CZE,1966,9821040,Wind,0
Czech Republic,CZE,1966,9821040,Other,0
Czech Republic,CZE,1966,9821040,Total,2.104
Czech Republic,CZE,1967,9852899,Hydro,1.896
Czech Republic,CZE,1967,9852899,Solar,0
Czech Republic,CZE,1967,9852899,Wind,0
Czech Republic,CZE,1967,9852899,Other,0
Czech Republic,CZE,1967,9852899,Total,1.896
Czech Republic,CZE,1968,9876346,Hydro,1.467
Czech Republic,CZE,1968,9876346,Solar,0
Czech Republic,CZE,1968,9876346,Wind,0
Czech Republic,CZE,1968,9876346,Other,0
Czech Republic,CZE,1968,9876346,Total,1.467
Czech Republic,CZE,1969,9896580,Hydro,1.198
Czech Republic,CZE,1969,9896580,Solar,0
Czech Republic,CZE,1969,9896580,Wind,0
Czech Republic,CZE,1969,9896580,Other,0
Czech Republic,CZE,1969,9896580,Total,1.198
Czech Republic,CZE,1970,9858071,Hydro,1.71
Czech Republic,CZE,1970,9858071,Solar,0
Czech Republic,CZE,1970,9858071,Wind,0
Czech Republic,CZE,1970,9858071,Other,0
Czech Republic,CZE,1970,9858071,Total,1.71
Czech Republic,CZE,1971,9826815,Hydro,1.176
Czech Republic,CZE,1971,9826815,Solar,0
Czech Republic,CZE,1971,9826815,Wind,0
Czech Republic,CZE,1971,9826815,Other,0
Czech Republic,CZE,1971,9826815,Total,1.176
Czech Republic,CZE,1972,9867632,Hydro,1.255
Czech Republic,CZE,1972,9867632,Solar,0
Czech Republic,CZE,1972,9867632,Wind,0
Czech Republic,CZE,1972,9867632,Other,0
Czech Republic,CZE,1972,9867632,Total,1.255
Czech Republic,CZE,1973,9922266,Hydro,1.083
Czech Republic,CZE,1973,9922266,Solar,0
Czech Republic,CZE,1973,9922266,Wind,0
Czech Republic,CZE,1973,9922266,Other,0
Czech Republic,CZE,1973,9922266,Total,1.083
Czech Republic,CZE,1974,9988459,Hydro,1.732
Czech Republic,CZE,1974,9988459,Solar,0
Czech Republic,CZE,1974,9988459,Wind,0
Czech Republic,CZE,1974,9988459,Other,0
Czech Republic,CZE,1974,9988459,Total,1.732
Czech Republic,CZE,1975,10058620,Hydro,1.816
Czech Republic,CZE,1975,10058620,Solar,0
Czech Republic,CZE,1975,10058620,Wind,0
Czech Republic,CZE,1975,10058620,Other,0
Czech Republic,CZE,1975,10058620,Total,1.816
Czech Republic,CZE,1976,10125939,Hydro,1.441
Czech Republic,CZE,1976,10125939,Solar,0
Czech Republic,CZE,1976,10125939,Wind,0
Czech Republic,CZE,1976,10125939,Other,0
Czech Republic,CZE,1976,10125939,Total,1.441
Czech Republic,CZE,1977,10186755,Hydro,1.967
Czech Republic,CZE,1977,10186755,Solar,0
Czech Republic,CZE,1977,10186755,Wind,0
Czech Republic,CZE,1977,10186755,Other,0
Czech Republic,CZE,1977,10186755,Total,1.967
Czech Republic,CZE,1978,10242098,Hydro,1.825
Czech Republic,CZE,1978,10242098,Solar,0
Czech Republic,CZE,1978,10242098,Wind,0
Czech Republic,CZE,1978,10242098,Other,0
Czech Republic,CZE,1978,10242098,Total,1.825
Czech Republic,CZE,1979,10292341,Hydro,2.289
Czech Republic,CZE,1979,10292341,Solar,0
Czech Republic,CZE,1979,10292341,Wind,0
Czech Republic,CZE,1979,10292341,Other,0
Czech Republic,CZE,1979,10292341,Total,2.289
Czech Republic,CZE,1980,10304193,Hydro,2.395
Czech Republic,CZE,1980,10304193,Solar,0
Czech Republic,CZE,1980,10304193,Wind,0
Czech Republic,CZE,1980,10304193,Other,0
Czech Republic,CZE,1980,10304193,Total,2.395
Czech Republic,CZE,1981,10300591,Hydro,2.059
Czech Republic,CZE,1981,10300591,Solar,0
Czech Republic,CZE,1981,10300591,Wind,0
Czech Republic,CZE,1981,10300591,Other,0
Czech Republic,CZE,1981,10300591,Total,2.059
Czech Republic,CZE,1982,10314826,Hydro,1.675
Czech Republic,CZE,1982,10314826,Solar,0
Czech Republic,CZE,1982,10314826,Wind,0
Czech Republic,CZE,1982,10314826,Other,0
Czech Republic,CZE,1982,10314826,Total,1.675
Czech Republic,CZE,1983,10323856,Hydro,1.653
Czech Republic,CZE,1983,10323856,Solar,0
Czech Republic,CZE,1983,10323856,Wind,0
Czech Republic,CZE,1983,10323856,Other,0
Czech Republic,CZE,1983,10323856,Total,1.653
Czech Republic,CZE,1984,10330213,Hydro,1.304
Czech Republic,CZE,1984,10330213,Solar,0
Czech Republic,CZE,1984,10330213,Wind,0
Czech Republic,CZE,1984,10330213,Other,0
Czech Republic,CZE,1984,10330213,Total,1.304
Czech Republic,CZE,1985,10337118,Hydro,1.675
Czech Republic,CZE,1985,10337118,Solar,0
Czech Republic,CZE,1985,10337118,Wind,0
Czech Republic,CZE,1985,10337118,Other,0
Czech Republic,CZE,1985,10337118,Total,1.675
Czech Republic,CZE,1986,10342227,Hydro,1.874
Czech Republic,CZE,1986,10342227,Solar,0
Czech Republic,CZE,1986,10342227,Wind,0
Czech Republic,CZE,1986,10342227,Other,0
Czech Republic,CZE,1986,10342227,Total,1.874
Czech Republic,CZE,1987,10347318,Hydro,2.466
Czech Republic,CZE,1987,10347318,Solar,0
Czech Republic,CZE,1987,10347318,Wind,0
Czech Republic,CZE,1987,10347318,Other,0
Czech Republic,CZE,1987,10347318,Total,2.466
Czech Republic,CZE,1988,10355276,Hydro,2.104
Czech Republic,CZE,1988,10355276,Solar,0
Czech Republic,CZE,1988,10355276,Wind,0
Czech Republic,CZE,1988,10355276,Other,0
Czech Republic,CZE,1988,10355276,Total,2.104
Czech Republic,CZE,1989,10361068,Hydro,1.64
Czech Republic,CZE,1989,10361068,Solar,0
Czech Republic,CZE,1989,10361068,Wind,0
Czech Republic,CZE,1989,10361068,Other,0
Czech Republic,CZE,1989,10361068,Total,1.64
Czech Republic,CZE,1990,10333355,Hydro,1.161
Czech Republic,CZE,1990,10333355,Solar,0
Czech Republic,CZE,1990,10333355,Wind,0
Czech Republic,CZE,1990,10333355,Other,0
Czech Republic,CZE,1990,10333355,Total,1.161
Czech Republic,CZE,1991,10308578,Hydro,1.089
Czech Republic,CZE,1991,10308578,Solar,0
Czech Republic,CZE,1991,10308578,Wind,0
Czech Republic,CZE,1991,10308578,Other,0
Czech Republic,CZE,1991,10308578,Total,1.089
Czech Republic,CZE,1992,10319123,Hydro,1.402
Czech Republic,CZE,1992,10319123,Solar,0
Czech Republic,CZE,1992,10319123,Wind,0
Czech Republic,CZE,1992,10319123,Other,0
Czech Republic,CZE,1992,10319123,Total,1.402
Czech Republic,CZE,1993,10329855,Hydro,1.369
Czech Republic,CZE,1993,10329855,Solar,0
Czech Republic,CZE,1993,10329855,Wind,0
Czech Republic,CZE,1993,10329855,Other,0.221
Czech Republic,CZE,1993,10329855,Total,1.59
Czech Republic,CZE,1994,10333587,Hydro,1.46
Czech Republic,CZE,1994,10333587,Solar,0
Czech Republic,CZE,1994,10333587,Wind,0
Czech Republic,CZE,1994,10333587,Other,0.309
Czech Republic,CZE,1994,10333587,Total,1.769
Czech Republic,CZE,1995,10327253,Hydro,2.002
Czech Republic,CZE,1995,10327253,Solar,0
Czech Republic,CZE,1995,10327253,Wind,0
Czech Republic,CZE,1995,10327253,Other,0.405
Czech Republic,CZE,1995,10327253,Total,2.407
Czech Republic,CZE,1996,10315241,Hydro,1.969
Czech Republic,CZE,1996,10315241,Solar,0
Czech Republic,CZE,1996,10315241,Wind,0
Czech Republic,CZE,1996,10315241,Other,0.292
Czech Republic,CZE,1996,10315241,Total,2.261
Czech Republic,CZE,1997,10304131,Hydro,1.699
Czech Republic,CZE,1997,10304131,Solar,0
Czech Republic,CZE,1997,10304131,Wind,0
Czech Republic,CZE,1997,10304131,Other,0.494
Czech Republic,CZE,1997,10304131,Total,2.193
Czech Republic,CZE,1998,10294373,Hydro,1.396
Czech Republic,CZE,1998,10294373,Solar,0
Czech Republic,CZE,1998,10294373,Wind,0
Czech Republic,CZE,1998,10294373,Other,0.587
Czech Republic,CZE,1998,10294373,Total,1.983
Czech Republic,CZE,1999,10283860,Hydro,1.681
Czech Republic,CZE,1999,10283860,Solar,0
Czech Republic,CZE,1999,10283860,Wind,0
Czech Republic,CZE,1999,10283860,Other,0.683
Czech Republic,CZE,1999,10283860,Total,2.364
Czech Republic,CZE,2000,10255063,Hydro,1.758
Czech Republic,CZE,2000,10255063,Solar,0
Czech Republic,CZE,2000,10255063,Wind,0
Czech Republic,CZE,2000,10255063,Other,0.517
Czech Republic,CZE,2000,10255063,Total,2.275
Czech Republic,CZE,2001,10216605,Hydro,2.054
Czech Republic,CZE,2001,10216605,Solar,0
Czech Republic,CZE,2001,10216605,Wind,0
Czech Republic,CZE,2001,10216605,Other,0.514
Czech Republic,CZE,2001,10216605,Total,2.568
Czech Republic,CZE,2002,10196916,Hydro,2.492
Czech Republic,CZE,2002,10196916,Solar,0
Czech Republic,CZE,2002,10196916,Wind,0.002
Czech Republic,CZE,2002,10196916,Other,0.494
Czech Republic,CZE,2002,10196916,Total,2.988
Czech Republic,CZE,2003,10193998,Hydro,1.383
Czech Republic,CZE,2003,10193998,Solar,0
Czech Republic,CZE,2003,10193998,Wind,0.004
Czech Republic,CZE,2003,10193998,Other,0.49
Czech Republic,CZE,2003,10193998,Total,1.877
Czech Republic,CZE,2004,10197101,Hydro,2.019
Czech Republic,CZE,2004,10197101,Solar,0
Czech Republic,CZE,2004,10197101,Wind,0.01
Czech Republic,CZE,2004,10197101,Other,0.581
Czech Republic,CZE,2004,10197101,Total,2.61
Czech Republic,CZE,2005,10211216,Hydro,2.38
Czech Republic,CZE,2005,10211216,Solar,0
Czech Republic,CZE,2005,10211216,Wind,0.021
Czech Republic,CZE,2005,10211216,Other,0.648
Czech Republic,CZE,2005,10211216,Total,3.05
Czech Republic,CZE,2006,10238905,Hydro,2.551
Czech Republic,CZE,2006,10238905,Solar,0
Czech Republic,CZE,2006,10238905,Wind,0.049
Czech Republic,CZE,2006,10238905,Other,0.912
Czech Republic,CZE,2006,10238905,Total,3.513
Czech Republic,CZE,2007,10298828,Hydro,2.079
Czech Republic,CZE,2007,10298828,Solar,0.002
Czech Republic,CZE,2007,10298828,Wind,0.125
Czech Republic,CZE,2007,10298828,Other,1.187
Czech Republic,CZE,2007,10298828,Total,3.394
Czech Republic,CZE,2008,10384603,Hydro,2.024
Czech Republic,CZE,2008,10384603,Solar,0.013
Czech Republic,CZE,2008,10384603,Wind,0.245
Czech Republic,CZE,2008,10384603,Other,1.457
Czech Republic,CZE,2008,10384603,Total,3.738
Czech Republic,CZE,2009,10443936,Hydro,2.43
Czech Republic,CZE,2009,10443936,Solar,0.089
Czech Republic,CZE,2009,10443936,Wind,0.288
Czech Republic,CZE,2009,10443936,Other,1.862
Czech Republic,CZE,2009,10443936,Total,4.669
Czech Republic,CZE,2010,10474410,Hydro,2.789
Czech Republic,CZE,2010,10474410,Solar,0.616
Czech Republic,CZE,2010,10474410,Wind,0.335
Czech Republic,CZE,2010,10474410,Other,2.146
Czech Republic,CZE,2010,10474410,Total,5.887
Czech Republic,CZE,2011,10496088,Hydro,2.134
Czech Republic,CZE,2011,10496088,Solar,2.118
Czech Republic,CZE,2011,10496088,Wind,0.397
Czech Republic,CZE,2011,10496088,Other,2.705
Czech Republic,CZE,2011,10496088,Total,7.354
Czech Republic,CZE,2012,10510785,Hydro,2.232
Czech Republic,CZE,2012,10510785,Solar,2.173
Czech Republic,CZE,2012,10510785,Wind,0.417
Czech Republic,CZE,2012,10510785,Other,3.361
Czech Republic,CZE,2012,10510785,Total,8.183
Czech Republic,CZE,2013,10514272,Hydro,2.856
Czech Republic,CZE,2013,10514272,Solar,2.07
Czech Republic,CZE,2013,10514272,Wind,0.478
Czech Republic,CZE,2013,10514272,Other,3.995
Czech Republic,CZE,2013,10514272,Total,9.4
Czech Republic,CZE,2014,10525347,Hydro,1.909
Czech Republic,CZE,2014,10525347,Solar,2.123
Czech Republic,CZE,2014,10525347,Wind,0.476
Czech Republic,CZE,2014,10525347,Other,4.661
Czech Republic,CZE,2014,10525347,Total,9.17
Czech Republic,CZE,2015,10546059,Hydro,1.795
Czech Republic,CZE,2015,10546059,Solar,2.264
Czech Republic,CZE,2015,10546059,Wind,0.573
Czech Republic,CZE,2015,10546059,Other,4.792
Czech Republic,CZE,2015,10546059,Total,9.423
Czech Republic,CZE,2016,10566332,Hydro,2.001
Czech Republic,CZE,2016,10566332,Solar,2.131
Czech Republic,CZE,2016,10566332,Wind,0.497
Czech Republic,CZE,2016,10566332,Other,4.767
Czech Republic,CZE,2016,10566332,Total,9.395
Czech Republic,CZE,2017,10594438,Hydro,1.869
Czech Republic,CZE,2017,10594438,Solar,2.193
Czech Republic,CZE,2017,10594438,Wind,0.591
Czech Republic,CZE,2017,10594438,Other,4.965
Czech Republic,CZE,2017,10594438,Total,9.618
Czech Republic,CZE,2018,10629928,Hydro,1.627
Czech Republic,CZE,2018,10629928,Solar,2.339
Czech Republic,CZE,2018,10629928,Wind,0.609
Czech Republic,CZE,2018,10629928,Other,4.729
Czech Republic,CZE,2018,10629928,Total,9.304
Denmark,DNK,1965,4759012,Hydro,0.022
Denmark,DNK,1965,4759012,Solar,0
Denmark,DNK,1965,4759012,Wind,0
Denmark,DNK,1965,4759012,Other,0
Denmark,DNK,1965,4759012,Total,0.022
Denmark,DNK,1966,4797381,Hydro,0.022
Denmark,DNK,1966,4797381,Solar,0
Denmark,DNK,1966,4797381,Wind,0
Denmark,DNK,1966,4797381,Other,0
Denmark,DNK,1966,4797381,Total,0.022
Denmark,DNK,1967,4835354,Hydro,0.022
Denmark,DNK,1967,4835354,Solar,0
Denmark,DNK,1967,4835354,Wind,0
Denmark,DNK,1967,4835354,Other,0
Denmark,DNK,1967,4835354,Total,0.022
Denmark,DNK,1968,4864883,Hydro,0.022
Denmark,DNK,1968,4864883,Solar,0
Denmark,DNK,1968,4864883,Wind,0
Denmark,DNK,1968,4864883,Other,0
Denmark,DNK,1968,4864883,Total,0.022
Denmark,DNK,1969,4891860,Hydro,0.022
Denmark,DNK,1969,4891860,Solar,0
Denmark,DNK,1969,4891860,Wind,0
Denmark,DNK,1969,4891860,Other,0
Denmark,DNK,1969,4891860,Total,0.022
Denmark,DNK,1970,4928757,Hydro,0.022
Denmark,DNK,1970,4928757,Solar,0
Denmark,DNK,1970,4928757,Wind,0
Denmark,DNK,1970,4928757,Other,0
Denmark,DNK,1970,4928757,Total,0.022
Denmark,DNK,1971,4963126,Hydro,0.022
Denmark,DNK,1971,4963126,Solar,0
Denmark,DNK,1971,4963126,Wind,0
Denmark,DNK,1971,4963126,Other,0
Denmark,DNK,1971,4963126,Total,0.022
Denmark,DNK,1972,4991596,Hydro,0.022
Denmark,DNK,1972,4991596,Solar,0
Denmark,DNK,1972,4991596,Wind,0
Denmark,DNK,1972,4991596,Other,0
Denmark,DNK,1972,4991596,Total,0.022
Denmark,DNK,1973,5021861,Hydro,0.022
Denmark,DNK,1973,5021861,Solar,0
Denmark,DNK,1973,5021861,Wind,0
Denmark,DNK,1973,5021861,Other,0
Denmark,DNK,1973,5021861,Total,0.022
Denmark,DNK,1974,5045297,Hydro,0.022
Denmark,DNK,1974,5045297,Solar,0
Denmark,DNK,1974,5045297,Wind,0
Denmark,DNK,1974,5045297,Other,0
Denmark,DNK,1974,5045297,Total,0.022
Denmark,DNK,1975,5059862,Hydro,0.021
Denmark,DNK,1975,5059862,Solar,0
Denmark,DNK,1975,5059862,Wind,0
Denmark,DNK,1975,5059862,Other,0
Denmark,DNK,1975,5059862,Total,0.021
Denmark,DNK,1976,5072596,Hydro,0.019
Denmark,DNK,1976,5072596,Solar,0
Denmark,DNK,1976,5072596,Wind,0
Denmark,DNK,1976,5072596,Other,0
Denmark,DNK,1976,5072596,Total,0.019
Denmark,DNK,1977,5088419,Hydro,0.026
Denmark,DNK,1977,5088419,Solar,0
Denmark,DNK,1977,5088419,Wind,0
Denmark,DNK,1977,5088419,Other,0
Denmark,DNK,1977,5088419,Total,0.026
Denmark,DNK,1978,5104248,Hydro,0.027
Denmark,DNK,1978,5104248,Solar,0
Denmark,DNK,1978,5104248,Wind,0.003
Denmark,DNK,1978,5104248,Other,0
Denmark,DNK,1978,5104248,Total,0.03
Denmark,DNK,1979,5116801,Hydro,0.029
Denmark,DNK,1979,5116801,Solar,0
Denmark,DNK,1979,5116801,Wind,0.006
Denmark,DNK,1979,5116801,Other,0
Denmark,DNK,1979,5116801,Total,0.035
Denmark,DNK,1980,5123027,Hydro,0.034
Denmark,DNK,1980,5123027,Solar,0
Denmark,DNK,1980,5123027,Wind,0.011
Denmark,DNK,1980,5123027,Other,0
Denmark,DNK,1980,5123027,Total,0.045
Denmark,DNK,1981,5121572,Hydro,0.035
Denmark,DNK,1981,5121572,Solar,0
Denmark,DNK,1981,5121572,Wind,0.011
Denmark,DNK,1981,5121572,Other,0
Denmark,DNK,1981,5121572,Total,0.046
Denmark,DNK,1982,5117810,Hydro,0.03
Denmark,DNK,1982,5117810,Solar,0
Denmark,DNK,1982,5117810,Wind,0.018
Denmark,DNK,1982,5117810,Other,0
Denmark,DNK,1982,5117810,Total,0.049
Denmark,DNK,1983,5114297,Hydro,0.034
Denmark,DNK,1983,5114297,Solar,0
Denmark,DNK,1983,5114297,Wind,0.027
Denmark,DNK,1983,5114297,Other,0.033
Denmark,DNK,1983,5114297,Total,0.094
Denmark,DNK,1984,5111619,Hydro,0.03
Denmark,DNK,1984,5111619,Solar,0
Denmark,DNK,1984,5111619,Wind,0.033
Denmark,DNK,1984,5111619,Other,0.033
Denmark,DNK,1984,5111619,Total,0.096
Denmark,DNK,1985,5113691,Hydro,0.03
Denmark,DNK,1985,5113691,Solar,0
Denmark,DNK,1985,5113691,Wind,0.051
Denmark,DNK,1985,5113691,Other,0.036
Denmark,DNK,1985,5113691,Total,0.117
Denmark,DNK,1986,5120534,Hydro,0.029
Denmark,DNK,1986,5120534,Solar,0
Denmark,DNK,1986,5120534,Wind,0.126
Denmark,DNK,1986,5120534,Other,0.051
Denmark,DNK,1986,5120534,Total,0.205
Denmark,DNK,1987,5127024,Hydro,0.029
Denmark,DNK,1987,5127024,Solar,0
Denmark,DNK,1987,5127024,Wind,0.174
Denmark,DNK,1987,5127024,Other,0.061
Denmark,DNK,1987,5127024,Total,0.264
Denmark,DNK,1988,5129516,Hydro,0.033
Denmark,DNK,1988,5129516,Solar,0
Denmark,DNK,1988,5129516,Wind,0.292
Denmark,DNK,1988,5129516,Other,0.08
Denmark,DNK,1988,5129516,Total,0.404
Denmark,DNK,1989,5132594,Hydro,0.023
Denmark,DNK,1989,5132594,Solar,0
Denmark,DNK,1989,5132594,Wind,0.428
Denmark,DNK,1989,5132594,Other,0.126
Denmark,DNK,1989,5132594,Total,0.577
Denmark,DNK,1990,5140939,Hydro,0.028
Denmark,DNK,1990,5140939,Solar,0
Denmark,DNK,1990,5140939,Wind,0.61
Denmark,DNK,1990,5140939,Other,0.21
Denmark,DNK,1990,5140939,Total,0.848
Denmark,DNK,1991,5154298,Hydro,0.025
Denmark,DNK,1991,5154298,Solar,0
Denmark,DNK,1991,5154298,Wind,0.74
Denmark,DNK,1991,5154298,Other,0.355
Denmark,DNK,1991,5154298,Total,1.12
Denmark,DNK,1992,5171370,Hydro,0.028
Denmark,DNK,1992,5171370,Solar,0
Denmark,DNK,1992,5171370,Wind,0.915
Denmark,DNK,1992,5171370,Other,0.521
Denmark,DNK,1992,5171370,Total,1.464
Denmark,DNK,1993,5188628,Hydro,0.028
Denmark,DNK,1993,5188628,Solar,0
Denmark,DNK,1993,5188628,Wind,1.034
Denmark,DNK,1993,5188628,Other,0.728
Denmark,DNK,1993,5188628,Total,1.79
Denmark,DNK,1994,5206180,Hydro,0.033
Denmark,DNK,1994,5206180,Solar,0
Denmark,DNK,1994,5206180,Wind,1.137
