Entity,Code,Year,Renewable.Source,Terawatt.Hours
Slovakia,SVK,1981,Others,0
Slovakia,SVK,1982,Hydro,1.726
Slovakia,SVK,1982,Solar,0
Slovakia,SVK,1982,Wind,0
Slovakia,SVK,1982,Others,0
Slovakia,SVK,1983,Hydro,1.832
Slovakia,SVK,1983,Solar,0
Slovakia,SVK,1983,Wind,0
Slovakia,SVK,1983,Others,0
Slovakia,SVK,1984,Hydro,1.555
Slovakia,SVK,1984,Solar,0
Slovakia,SVK,1984,Wind,0
Slovakia,SVK,1984,Others,0
Slovakia,SVK,1985,Hydro,2.117
Slovakia,SVK,1985,Solar,0
Slovakia,SVK,1985,Wind,0
Slovakia,SVK,1985,Others,0
Slovakia,SVK,1986,Hydro,1.675
Slovakia,SVK,1986,Solar,0
Slovakia,SVK,1986,Wind,0
Slovakia,SVK,1986,Others,0
Slovakia,SVK,1987,Hydro,1.932
Slovakia,SVK,1987,Solar,0
Slovakia,SVK,1987,Wind,0
Slovakia,SVK,1987,Others,0
Slovakia,SVK,1988,Hydro,1.755
Slovakia,SVK,1988,Solar,0
Slovakia,SVK,1988,Wind,0
Slovakia,SVK,1988,Others,0
Slovakia,SVK,1989,Hydro,1.962
Slovakia,SVK,1989,Solar,0
Slovakia,SVK,1989,Wind,0
Slovakia,SVK,1989,Others,0
Slovakia,SVK,1990,Hydro,1.88
Slovakia,SVK,1990,Solar,0
Slovakia,SVK,1990,Wind,0
Slovakia,SVK,1990,Others,0
Slovakia,SVK,1991,Hydro,1.408
Slovakia,SVK,1991,Solar,0
Slovakia,SVK,1991,Wind,0
Slovakia,SVK,1991,Others,0
Slovakia,SVK,1992,Hydro,1.937
Slovakia,SVK,1992,Solar,0
Slovakia,SVK,1992,Wind,0
Slovakia,SVK,1992,Others,0
Slovakia,SVK,1993,Hydro,3.467
Slovakia,SVK,1993,Solar,0
Slovakia,SVK,1993,Wind,0
Slovakia,SVK,1993,Others,0
Slovakia,SVK,1994,Hydro,4.355
Slovakia,SVK,1994,Solar,0
Slovakia,SVK,1994,Wind,0
Slovakia,SVK,1994,Others,0
Slovakia,SVK,1995,Hydro,4.88
Slovakia,SVK,1995,Solar,0
Slovakia,SVK,1995,Wind,0
Slovakia,SVK,1995,Others,0
Slovakia,SVK,1996,Hydro,4.227
Slovakia,SVK,1996,Solar,0
Slovakia,SVK,1996,Wind,0
Slovakia,SVK,1996,Others,0
Slovakia,SVK,1997,Hydro,4.064
Slovakia,SVK,1997,Solar,0
Slovakia,SVK,1997,Wind,0
Slovakia,SVK,1997,Others,0
Slovakia,SVK,1998,Hydro,4.267
Slovakia,SVK,1998,Solar,0
Slovakia,SVK,1998,Wind,0
Slovakia,SVK,1998,Others,0
Slovakia,SVK,1999,Hydro,4.474
Slovakia,SVK,1999,Solar,0
Slovakia,SVK,1999,Wind,0
Slovakia,SVK,1999,Others,0
Slovakia,SVK,2000,Hydro,4.615
Slovakia,SVK,2000,Solar,0
Slovakia,SVK,2000,Wind,0
Slovakia,SVK,2000,Others,0
Slovakia,SVK,2001,Hydro,4.927
Slovakia,SVK,2001,Solar,0
Slovakia,SVK,2001,Wind,0
Slovakia,SVK,2001,Others,0.154
Slovakia,SVK,2002,Hydro,5.268
Slovakia,SVK,2002,Solar,0
Slovakia,SVK,2002,Wind,0
Slovakia,SVK,2002,Others,0.152
Slovakia,SVK,2003,Hydro,3.288
Slovakia,SVK,2003,Solar,0
Slovakia,SVK,2003,Wind,0.002
Slovakia,SVK,2003,Others,0.099
Slovakia,SVK,2004,Hydro,3.993
Slovakia,SVK,2004,Solar,0
Slovakia,SVK,2004,Wind,0.006
Slovakia,SVK,2004,Others,0.02
Slovakia,SVK,2005,Hydro,4.52
Slovakia,SVK,2005,Solar,0
Slovakia,SVK,2005,Wind,0.007
Slovakia,SVK,2005,Others,0.032
Slovakia,SVK,2006,Hydro,4.28
Slovakia,SVK,2006,Solar,0
Slovakia,SVK,2006,Wind,0.006
Slovakia,SVK,2006,Others,0.398
Slovakia,SVK,2007,Hydro,4.321
Slovakia,SVK,2007,Solar,0
Slovakia,SVK,2007,Wind,0.008
Slovakia,SVK,2007,Others,0.475
Slovakia,SVK,2008,Hydro,4.082
Slovakia,SVK,2008,Solar,0
Slovakia,SVK,2008,Wind,0.007
Slovakia,SVK,2008,Others,0.517
Slovakia,SVK,2009,Hydro,4.426
Slovakia,SVK,2009,Solar,0
Slovakia,SVK,2009,Wind,0.006
Slovakia,SVK,2009,Others,0.537
Slovakia,SVK,2010,Hydro,5.099
Slovakia,SVK,2010,Solar,0.017
Slovakia,SVK,2010,Wind,0.006
Slovakia,SVK,2010,Others,0.662
Slovakia,SVK,2011,Hydro,3.638
Slovakia,SVK,2011,Solar,0.397
Slovakia,SVK,2011,Wind,0.005
Slovakia,SVK,2011,Others,0.819
Slovakia,SVK,2012,Hydro,4.008
Slovakia,SVK,2012,Solar,0.424
Slovakia,SVK,2012,Wind,0.006
Slovakia,SVK,2012,Others,0.941
Slovakia,SVK,2013,Hydro,4.744
Slovakia,SVK,2013,Solar,0.588
Slovakia,SVK,2013,Wind,0.006
Slovakia,SVK,2013,Others,0.911
Slovakia,SVK,2014,Hydro,4.319
Slovakia,SVK,2014,Solar,0.597
Slovakia,SVK,2014,Wind,0.006
Slovakia,SVK,2014,Others,1.417
Slovakia,SVK,2015,Hydro,4.067
Slovakia,SVK,2015,Solar,0.506
Slovakia,SVK,2015,Wind,0.006
Slovakia,SVK,2015,Others,1.662
Slovakia,SVK,2016,Hydro,4.261
Slovakia,SVK,2016,Solar,0.533
Slovakia,SVK,2016,Wind,0.006
Slovakia,SVK,2016,Others,1.731
Slovakia,SVK,2017,Hydro,4.324
Slovakia,SVK,2017,Solar,0.506
Slovakia,SVK,2017,Wind,0.006
Slovakia,SVK,2017,Others,1.696
Slovakia,SVK,2018,Hydro,3.591
Slovakia,SVK,2018,Solar,0.585
Slovakia,SVK,2018,Wind,0.005
Slovakia,SVK,2018,Others,1.419
Slovenia,SVN,1990,Hydro,2.974
Slovenia,SVN,1990,Solar,0
Slovenia,SVN,1990,Wind,0
Slovenia,SVN,1990,Others,0
Slovenia,SVN,1991,Hydro,3.608
Slovenia,SVN,1991,Solar,0
Slovenia,SVN,1991,Wind,0
Slovenia,SVN,1991,Others,0
Slovenia,SVN,1992,Hydro,3.423
Slovenia,SVN,1992,Solar,0
Slovenia,SVN,1992,Wind,0
Slovenia,SVN,1992,Others,0
Slovenia,SVN,1993,Hydro,3.035
Slovenia,SVN,1993,Solar,0
Slovenia,SVN,1993,Wind,0
Slovenia,SVN,1993,Others,0
Slovenia,SVN,1994,Hydro,3.399
Slovenia,SVN,1994,Solar,0
Slovenia,SVN,1994,Wind,0
Slovenia,SVN,1994,Others,0
Slovenia,SVN,1995,Hydro,3.252
Slovenia,SVN,1995,Solar,0
Slovenia,SVN,1995,Wind,0
Slovenia,SVN,1995,Others,0
Slovenia,SVN,1996,Hydro,3.668
Slovenia,SVN,1996,Solar,0
Slovenia,SVN,1996,Wind,0
Slovenia,SVN,1996,Others,0
Slovenia,SVN,1997,Hydro,3.091
Slovenia,SVN,1997,Solar,0
Slovenia,SVN,1997,Wind,0
Slovenia,SVN,1997,Others,0
Slovenia,SVN,1998,Hydro,3.45
Slovenia,SVN,1998,Solar,0
Slovenia,SVN,1998,Wind,0
Slovenia,SVN,1998,Others,0
Slovenia,SVN,1999,Hydro,3.739
Slovenia,SVN,1999,Solar,0
Slovenia,SVN,1999,Wind,0
Slovenia,SVN,1999,Others,0.031
Slovenia,SVN,2000,Hydro,3.834
Slovenia,SVN,2000,Solar,0
Slovenia,SVN,2000,Wind,0
Slovenia,SVN,2000,Others,0.07
Slovenia,SVN,2001,Hydro,3.796
Slovenia,SVN,2001,Solar,0
Slovenia,SVN,2001,Wind,0
Slovenia,SVN,2001,Others,0.072
Slovenia,SVN,2002,Hydro,3.313
Slovenia,SVN,2002,Solar,0
Slovenia,SVN,2002,Wind,0
Slovenia,SVN,2002,Others,0.102
Slovenia,SVN,2003,Hydro,2.957
Slovenia,SVN,2003,Solar,0
Slovenia,SVN,2003,Wind,0
Slovenia,SVN,2003,Others,0.122
Slovenia,SVN,2004,Hydro,4.095
Slovenia,SVN,2004,Solar,0
Slovenia,SVN,2004,Wind,0
Slovenia,SVN,2004,Others,0.121
Slovenia,SVN,2005,Hydro,3.461
Slovenia,SVN,2005,Solar,0
Slovenia,SVN,2005,Wind,0
Slovenia,SVN,2005,Others,0.11
Slovenia,SVN,2006,Hydro,3.591
Slovenia,SVN,2006,Solar,0
Slovenia,SVN,2006,Wind,0
Slovenia,SVN,2006,Others,0.099
Slovenia,SVN,2007,Hydro,3.266
Slovenia,SVN,2007,Solar,0
Slovenia,SVN,2007,Wind,0
Slovenia,SVN,2007,Others,0.104
Slovenia,SVN,2008,Hydro,4.018
Slovenia,SVN,2008,Solar,0.001
Slovenia,SVN,2008,Wind,0
Slovenia,SVN,2008,Others,0.291
Slovenia,SVN,2009,Hydro,4.715
Slovenia,SVN,2009,Solar,0.004
Slovenia,SVN,2009,Wind,0
Slovenia,SVN,2009,Others,0.193
Slovenia,SVN,2010,Hydro,4.518
Slovenia,SVN,2010,Solar,0.013
Slovenia,SVN,2010,Wind,0
Slovenia,SVN,2010,Others,0.221
Slovenia,SVN,2011,Hydro,3.562
Slovenia,SVN,2011,Solar,0.066
Slovenia,SVN,2011,Wind,0
Slovenia,SVN,2011,Others,0.252
Slovenia,SVN,2012,Hydro,3.899
Slovenia,SVN,2012,Solar,0.163
Slovenia,SVN,2012,Wind,0
Slovenia,SVN,2012,Others,0.267
Slovenia,SVN,2013,Hydro,4.629
Slovenia,SVN,2013,Solar,0.215
Slovenia,SVN,2013,Wind,0.004
Slovenia,SVN,2013,Others,0.261
Slovenia,SVN,2014,Hydro,6.092
Slovenia,SVN,2014,Solar,0.257
Slovenia,SVN,2014,Wind,0.004
Slovenia,SVN,2014,Others,0.259
Slovenia,SVN,2015,Hydro,3.808
Slovenia,SVN,2015,Solar,0.274
Slovenia,SVN,2015,Wind,0.006
Slovenia,SVN,2015,Others,0.267
Slovenia,SVN,2016,Hydro,4.503
Slovenia,SVN,2016,Solar,0.267
Slovenia,SVN,2016,Wind,0.006
Slovenia,SVN,2016,Others,0.283
Slovenia,SVN,2017,Hydro,3.868
Slovenia,SVN,2017,Solar,0.284
Slovenia,SVN,2017,Wind,0.006
Slovenia,SVN,2017,Others,0.294
Slovenia,SVN,2018,Hydro,4.712
Slovenia,SVN,2018,Solar,0.254
Slovenia,SVN,2018,Wind,0.006
Slovenia,SVN,2018,Others,0.288
South Africa,ZAF,1965,Hydro,0
South Africa,ZAF,1965,Solar,0
South Africa,ZAF,1965,Wind,0
South Africa,ZAF,1965,Others,0
South Africa,ZAF,1966,Hydro,0
South Africa,ZAF,1966,Solar,0
South Africa,ZAF,1966,Wind,0
South Africa,ZAF,1966,Others,0
South Africa,ZAF,1967,Hydro,0
South Africa,ZAF,1967,Solar,0
South Africa,ZAF,1967,Wind,0
South Africa,ZAF,1967,Others,0
South Africa,ZAF,1968,Hydro,0
South Africa,ZAF,1968,Solar,0
South Africa,ZAF,1968,Wind,0
South Africa,ZAF,1968,Others,0
South Africa,ZAF,1969,Hydro,0
South Africa,ZAF,1969,Solar,0
South Africa,ZAF,1969,Wind,0
South Africa,ZAF,1969,Others,0
South Africa,ZAF,1970,Hydro,0
South Africa,ZAF,1970,Solar,0
South Africa,ZAF,1970,Wind,0
South Africa,ZAF,1970,Others,0
South Africa,ZAF,1971,Hydro,0.093
South Africa,ZAF,1971,Solar,0
South Africa,ZAF,1971,Wind,0
South Africa,ZAF,1971,Others,0
South Africa,ZAF,1972,Hydro,0.826
South Africa,ZAF,1972,Solar,0
South Africa,ZAF,1972,Wind,0
South Africa,ZAF,1972,Others,0
South Africa,ZAF,1973,Hydro,0.19
South Africa,ZAF,1973,Solar,0
South Africa,ZAF,1973,Wind,0
South Africa,ZAF,1973,Others,0
South Africa,ZAF,1974,Hydro,1.123
South Africa,ZAF,1974,Solar,0
South Africa,ZAF,1974,Wind,0
South Africa,ZAF,1974,Others,0
South Africa,ZAF,1975,Hydro,1.109
South Africa,ZAF,1975,Solar,0
South Africa,ZAF,1975,Wind,0
South Africa,ZAF,1975,Others,0
South Africa,ZAF,1976,Hydro,1.874
South Africa,ZAF,1976,Solar,0
South Africa,ZAF,1976,Wind,0
South Africa,ZAF,1976,Others,0
South Africa,ZAF,1977,Hydro,1.945
South Africa,ZAF,1977,Solar,0
South Africa,ZAF,1977,Wind,0
South Africa,ZAF,1977,Others,0
South Africa,ZAF,1978,Hydro,1.905
South Africa,ZAF,1978,Solar,0
South Africa,ZAF,1978,Wind,0
South Africa,ZAF,1978,Others,0
South Africa,ZAF,1979,Hydro,1.158
South Africa,ZAF,1979,Solar,0
South Africa,ZAF,1979,Wind,0
South Africa,ZAF,1979,Others,0
South Africa,ZAF,1980,Hydro,1.003
South Africa,ZAF,1980,Solar,0
South Africa,ZAF,1980,Wind,0
South Africa,ZAF,1980,Others,0
South Africa,ZAF,1981,Hydro,1.653
South Africa,ZAF,1981,Solar,0
South Africa,ZAF,1981,Wind,0
South Africa,ZAF,1981,Others,0
South Africa,ZAF,1982,Hydro,1.016
South Africa,ZAF,1982,Solar,0
South Africa,ZAF,1982,Wind,0
South Africa,ZAF,1982,Others,0
South Africa,ZAF,1983,Hydro,0.595
South Africa,ZAF,1983,Solar,0
South Africa,ZAF,1983,Wind,0
South Africa,ZAF,1983,Others,0
South Africa,ZAF,1984,Hydro,0.56
South Africa,ZAF,1984,Solar,0
South Africa,ZAF,1984,Wind,0
South Africa,ZAF,1984,Others,0
South Africa,ZAF,1985,Hydro,0.624
South Africa,ZAF,1985,Solar,0
South Africa,ZAF,1985,Wind,0
South Africa,ZAF,1985,Others,0
South Africa,ZAF,1986,Hydro,1.623
South Africa,ZAF,1986,Solar,0
South Africa,ZAF,1986,Wind,0
South Africa,ZAF,1986,Others,0
South Africa,ZAF,1987,Hydro,1.617
South Africa,ZAF,1987,Solar,0
South Africa,ZAF,1987,Wind,0
South Africa,ZAF,1987,Others,0
South Africa,ZAF,1988,Hydro,3.162
South Africa,ZAF,1988,Solar,0
South Africa,ZAF,1988,Wind,0
South Africa,ZAF,1988,Others,0
South Africa,ZAF,1989,Hydro,2.759
South Africa,ZAF,1989,Solar,0
South Africa,ZAF,1989,Wind,0
South Africa,ZAF,1989,Others,0
South Africa,ZAF,1990,Hydro,1.01
South Africa,ZAF,1990,Solar,0
South Africa,ZAF,1990,Wind,0
South Africa,ZAF,1990,Others,0
South Africa,ZAF,1991,Hydro,1.98
South Africa,ZAF,1991,Solar,0
South Africa,ZAF,1991,Wind,0
South Africa,ZAF,1991,Others,0
South Africa,ZAF,1992,Hydro,0.752
South Africa,ZAF,1992,Solar,0
South Africa,ZAF,1992,Wind,0
South Africa,ZAF,1992,Others,0
South Africa,ZAF,1993,Hydro,0.146
South Africa,ZAF,1993,Solar,0
South Africa,ZAF,1993,Wind,0
South Africa,ZAF,1993,Others,0
South Africa,ZAF,1994,Hydro,1.074
South Africa,ZAF,1994,Solar,0
South Africa,ZAF,1994,Wind,0
South Africa,ZAF,1994,Others,0
South Africa,ZAF,1995,Hydro,0.529
South Africa,ZAF,1995,Solar,0
South Africa,ZAF,1995,Wind,0
South Africa,ZAF,1995,Others,0
South Africa,ZAF,1996,Hydro,1.319
South Africa,ZAF,1996,Solar,0
South Africa,ZAF,1996,Wind,0
South Africa,ZAF,1996,Others,0.06
South Africa,ZAF,1997,Hydro,2.092
South Africa,ZAF,1997,Solar,0
South Africa,ZAF,1997,Wind,0
South Africa,ZAF,1997,Others,0.146
South Africa,ZAF,1998,Hydro,1.595
South Africa,ZAF,1998,Solar,0
South Africa,ZAF,1998,Wind,0
South Africa,ZAF,1998,Others,0.231
South Africa,ZAF,1999,Hydro,0.726
South Africa,ZAF,1999,Solar,0
South Africa,ZAF,1999,Wind,0
South Africa,ZAF,1999,Others,0.197
South Africa,ZAF,2000,Hydro,1.101
South Africa,ZAF,2000,Solar,0.009
South Africa,ZAF,2000,Wind,0
South Africa,ZAF,2000,Others,0.478
South Africa,ZAF,2001,Hydro,1.721
South Africa,ZAF,2001,Solar,0.011
South Africa,ZAF,2001,Wind,0
South Africa,ZAF,2001,Others,0.423
South Africa,ZAF,2002,Hydro,2.084
South Africa,ZAF,2002,Solar,0.012
South Africa,ZAF,2002,Wind,0
South Africa,ZAF,2002,Others,0.46
South Africa,ZAF,2003,Hydro,0.827
South Africa,ZAF,2003,Solar,0.014
South Africa,ZAF,2003,Wind,0.006
South Africa,ZAF,2003,Others,0.408
South Africa,ZAF,2004,Hydro,0.95
South Africa,ZAF,2004,Solar,0.016
South Africa,ZAF,2004,Wind,0.012
South Africa,ZAF,2004,Others,0.382
South Africa,ZAF,2005,Hydro,1.332
South Africa,ZAF,2005,Solar,0.017
South Africa,ZAF,2005,Wind,0.012
South Africa,ZAF,2005,Others,0.425
South Africa,ZAF,2006,Hydro,2.898
South Africa,ZAF,2006,Solar,0.019
South Africa,ZAF,2006,Wind,0.012
South Africa,ZAF,2006,Others,0.406
South Africa,ZAF,2007,Hydro,2.866
South Africa,ZAF,2007,Solar,0.02
South Africa,ZAF,2007,Wind,0.012
South Africa,ZAF,2007,Others,0.43
South Africa,ZAF,2008,Hydro,1.26
South Africa,ZAF,2008,Solar,0.022
South Africa,ZAF,2008,Wind,0.021
South Africa,ZAF,2008,Others,0.456
South Africa,ZAF,2009,Hydro,1.452
South Africa,ZAF,2009,Solar,0.023
South Africa,ZAF,2009,Wind,0.03
South Africa,ZAF,2009,Others,0.449
South Africa,ZAF,2010,Hydro,1.143
South Africa,ZAF,2010,Solar,0.028
South Africa,ZAF,2010,Wind,0.034
South Africa,ZAF,2010,Others,0.396
South Africa,ZAF,2011,Hydro,3.064
South Africa,ZAF,2011,Solar,0.08
South Africa,ZAF,2011,Wind,0.037
South Africa,ZAF,2011,Others,0.412
South Africa,ZAF,2012,Hydro,1.019
South Africa,ZAF,2012,Solar,0.086
South Africa,ZAF,2012,Wind,0.037
South Africa,ZAF,2012,Others,0.423
South Africa,ZAF,2013,Hydro,1.104
South Africa,ZAF,2013,Solar,0.243
South Africa,ZAF,2013,Wind,0.037
South Africa,ZAF,2013,Others,0.478
South Africa,ZAF,2014,Hydro,1.795
South Africa,ZAF,2014,Solar,1.123
South Africa,ZAF,2014,Wind,1.066
South Africa,ZAF,2014,Others,0.432
South Africa,ZAF,2015,Hydro,0.801
South Africa,ZAF,2015,Solar,2.749
South Africa,ZAF,2015,Wind,3.071
South Africa,ZAF,2015,Others,0.418
South Africa,ZAF,2016,Hydro,0.7
South Africa,ZAF,2016,Solar,3.274
South Africa,ZAF,2016,Wind,4.209
South Africa,ZAF,2016,Others,0.437
South Africa,ZAF,2017,Hydro,0.871
South Africa,ZAF,2017,Solar,4.276
South Africa,ZAF,2017,Wind,5.867
South Africa,ZAF,2017,Others,0.483
South Africa,ZAF,2018,Hydro,0.915
South Africa,ZAF,2018,Solar,4.935
South Africa,ZAF,2018,Wind,6.895
South Africa,ZAF,2018,Others,0.53
South Korea,KOR,1965,Hydro,0.71
South Korea,KOR,1965,Solar,0
South Korea,KOR,1965,Wind,0
South Korea,KOR,1965,Others,0
South Korea,KOR,1966,Hydro,0.985
South Korea,KOR,1966,Solar,0
South Korea,KOR,1966,Wind,0
South Korea,KOR,1966,Others,0
South Korea,KOR,1967,Hydro,0.953
South Korea,KOR,1967,Solar,0
South Korea,KOR,1967,Wind,0
South Korea,KOR,1967,Others,0
South Korea,KOR,1968,Hydro,0.929
South Korea,KOR,1968,Solar,0
South Korea,KOR,1968,Wind,0
South Korea,KOR,1968,Others,0
South Korea,KOR,1969,Hydro,1.429
South Korea,KOR,1969,Solar,0
South Korea,KOR,1969,Wind,0
South Korea,KOR,1969,Others,0
South Korea,KOR,1970,Hydro,1.221
South Korea,KOR,1970,Solar,0
South Korea,KOR,1970,Wind,0
South Korea,KOR,1970,Others,0
South Korea,KOR,1971,Hydro,1.32
South Korea,KOR,1971,Solar,0
South Korea,KOR,1971,Wind,0
South Korea,KOR,1971,Others,0
South Korea,KOR,1972,Hydro,1.368
South Korea,KOR,1972,Solar,0
South Korea,KOR,1972,Wind,0
South Korea,KOR,1972,Others,0
South Korea,KOR,1973,Hydro,1.284
South Korea,KOR,1973,Solar,0
South Korea,KOR,1973,Wind,0
South Korea,KOR,1973,Others,0
South Korea,KOR,1974,Hydro,1.906
South Korea,KOR,1974,Solar,0
South Korea,KOR,1974,Wind,0
South Korea,KOR,1974,Others,0
South Korea,KOR,1975,Hydro,1.683
South Korea,KOR,1975,Solar,0
South Korea,KOR,1975,Wind,0
South Korea,KOR,1975,Others,0
South Korea,KOR,1976,Hydro,1.789
South Korea,KOR,1976,Solar,0
South Korea,KOR,1976,Wind,0
South Korea,KOR,1976,Others,0
South Korea,KOR,1977,Hydro,1.393
South Korea,KOR,1977,Solar,0
South Korea,KOR,1977,Wind,0
South Korea,KOR,1977,Others,0
South Korea,KOR,1978,Hydro,1.808
South Korea,KOR,1978,Solar,0
South Korea,KOR,1978,Wind,0
South Korea,KOR,1978,Others,0
South Korea,KOR,1979,Hydro,2.296
South Korea,KOR,1979,Solar,0
South Korea,KOR,1979,Wind,0
South Korea,KOR,1979,Others,0
South Korea,KOR,1980,Hydro,1.92
South Korea,KOR,1980,Solar,0
South Korea,KOR,1980,Wind,0
South Korea,KOR,1980,Others,0
South Korea,KOR,1981,Hydro,2.598
South Korea,KOR,1981,Solar,0
South Korea,KOR,1981,Wind,0
South Korea,KOR,1981,Others,0
South Korea,KOR,1982,Hydro,1.715
South Korea,KOR,1982,Solar,0
South Korea,KOR,1982,Wind,0
South Korea,KOR,1982,Others,0
South Korea,KOR,1983,Hydro,2.294
South Korea,KOR,1983,Solar,0
South Korea,KOR,1983,Wind,0
South Korea,KOR,1983,Others,0
South Korea,KOR,1984,Hydro,1.998
South Korea,KOR,1984,Solar,0
South Korea,KOR,1984,Wind,0
South Korea,KOR,1984,Others,0
South Korea,KOR,1985,Hydro,3.185
South Korea,KOR,1985,Solar,0
South Korea,KOR,1985,Wind,0
South Korea,KOR,1985,Others,0
South Korea,KOR,1986,Hydro,3.11
South Korea,KOR,1986,Solar,0
South Korea,KOR,1986,Wind,0
South Korea,KOR,1986,Others,0
South Korea,KOR,1987,Hydro,3.965
South Korea,KOR,1987,Solar,0
South Korea,KOR,1987,Wind,0
South Korea,KOR,1987,Others,0
South Korea,KOR,1988,Hydro,1.987
South Korea,KOR,1988,Solar,0
South Korea,KOR,1988,Wind,0
South Korea,KOR,1988,Others,0
South Korea,KOR,1989,Hydro,2.964
South Korea,KOR,1989,Solar,0
South Korea,KOR,1989,Wind,0
South Korea,KOR,1989,Others,0
South Korea,KOR,1990,Hydro,4.684
South Korea,KOR,1990,Solar,0.001
South Korea,KOR,1990,Wind,0
South Korea,KOR,1990,Others,0
South Korea,KOR,1991,Hydro,3.486
South Korea,KOR,1991,Solar,0.001
South Korea,KOR,1991,Wind,0
South Korea,KOR,1991,Others,0
South Korea,KOR,1992,Hydro,3.097
South Korea,KOR,1992,Solar,0.002
South Korea,KOR,1992,Wind,0
South Korea,KOR,1992,Others,0
South Korea,KOR,1993,Hydro,4.228
South Korea,KOR,1993,Solar,0.002
South Korea,KOR,1993,Wind,0.001
South Korea,KOR,1993,Others,0
South Korea,KOR,1994,Hydro,2.346
South Korea,KOR,1994,Solar,0.002
South Korea,KOR,1994,Wind,0.001
South Korea,KOR,1994,Others,0
South Korea,KOR,1995,Hydro,2.76
South Korea,KOR,1995,Solar,0.002
South Korea,KOR,1995,Wind,0
South Korea,KOR,1995,Others,0.25
South Korea,KOR,1996,Hydro,2.424
South Korea,KOR,1996,Solar,0.003
South Korea,KOR,1996,Wind,0
South Korea,KOR,1996,Others,0.403
South Korea,KOR,1997,Hydro,2.814
South Korea,KOR,1997,Solar,0.003
South Korea,KOR,1997,Wind,0.001
South Korea,KOR,1997,Others,0.078
South Korea,KOR,1998,Hydro,4.279
South Korea,KOR,1998,Solar,0.004
South Korea,KOR,1998,Wind,0.002
South Korea,KOR,1998,Others,0.058
South Korea,KOR,1999,Hydro,4.159
South Korea,KOR,1999,Solar,0.005
South Korea,KOR,1999,Wind,0.006
South Korea,KOR,1999,Others,0.087
South Korea,KOR,2000,Hydro,4.01
South Korea,KOR,2000,Solar,0.005
South Korea,KOR,2000,Wind,0.017
South Korea,KOR,2000,Others,0.079
South Korea,KOR,2001,Hydro,2.33
South Korea,KOR,2001,Solar,0.006
South Korea,KOR,2001,Wind,0.013
South Korea,KOR,2001,Others,0.088
South Korea,KOR,2002,Hydro,3.233
South Korea,KOR,2002,Solar,0.007
South Korea,KOR,2002,Wind,0.015
South Korea,KOR,2002,Others,0.179
South Korea,KOR,2003,Hydro,4.886
South Korea,KOR,2003,Solar,0.008
South Korea,KOR,2003,Wind,0.025
South Korea,KOR,2003,Others,0.188
South Korea,KOR,2004,Hydro,4.311
South Korea,KOR,2004,Solar,0.01
South Korea,KOR,2004,Wind,0.047
South Korea,KOR,2004,Others,0.244
South Korea,KOR,2005,Hydro,3.673
South Korea,KOR,2005,Solar,0.014
South Korea,KOR,2005,Wind,0.13
South Korea,KOR,2005,Others,0.234
South Korea,KOR,2006,Hydro,3.468
South Korea,KOR,2006,Solar,0.031
South Korea,KOR,2006,Wind,0.239
South Korea,KOR,2006,Others,0.28
South Korea,KOR,2007,Hydro,3.632
South Korea,KOR,2007,Solar,0.071
South Korea,KOR,2007,Wind,0.376
South Korea,KOR,2007,Others,0.307
South Korea,KOR,2008,Hydro,3.07
South Korea,KOR,2008,Solar,0.284
South Korea,KOR,2008,Wind,0.436
South Korea,KOR,2008,Others,0.416
South Korea,KOR,2009,Hydro,2.813
South Korea,KOR,2009,Solar,0.566
South Korea,KOR,2009,Wind,0.685
South Korea,KOR,2009,Others,0.456
South Korea,KOR,2010,Hydro,3.682
South Korea,KOR,2010,Solar,0.773
South Korea,KOR,2010,Wind,0.817
South Korea,KOR,2010,Others,0.418
South Korea,KOR,2011,Hydro,4.598
South Korea,KOR,2011,Solar,0.917
South Korea,KOR,2011,Wind,0.863
South Korea,KOR,2011,Others,0.725
South Korea,KOR,2012,Hydro,4.012
South Korea,KOR,2012,Solar,1.103
South Korea,KOR,2012,Wind,0.913
South Korea,KOR,2012,Others,1.767
South Korea,KOR,2013,Hydro,4.289
South Korea,KOR,2013,Solar,1.605
South Korea,KOR,2013,Wind,1.148
South Korea,KOR,2013,Others,2.542
South Korea,KOR,2014,Hydro,2.751
South Korea,KOR,2014,Solar,2.556
South Korea,KOR,2014,Wind,1.146
South Korea,KOR,2014,Others,5.414
South Korea,KOR,2015,Hydro,2.146
South Korea,KOR,2015,Solar,3.979
South Korea,KOR,2015,Wind,1.342
South Korea,KOR,2015,Others,6.476
South Korea,KOR,2016,Hydro,2.846
South Korea,KOR,2016,Solar,5.122
South Korea,KOR,2016,Wind,1.683
South Korea,KOR,2016,Others,7.093
South Korea,KOR,2017,Hydro,2.809
South Korea,KOR,2017,Solar,7.056
South Korea,KOR,2017,Wind,2.169
South Korea,KOR,2017,Others,8.348
South Korea,KOR,2018,Hydro,2.92
South Korea,KOR,2018,Solar,9.35
South Korea,KOR,2018,Wind,2.404
South Korea,KOR,2018,Others,10.175
Spain,ESP,1965,Hydro,20.033
Spain,ESP,1965,Solar,0
Spain,ESP,1965,Wind,0
Spain,ESP,1965,Others,0
Spain,ESP,1966,Hydro,27.743
Spain,ESP,1966,Solar,0
Spain,ESP,1966,Wind,0
Spain,ESP,1966,Others,0
Spain,ESP,1967,Hydro,23.06
Spain,ESP,1967,Solar,0
