Country,Country_Code,Year,Hydro_TW,Solar_TW,Wind_TW,Other_TW,Total_TW,Population
Belgium,BEL,2006,0.359,0.002,0.366,2.225,2.952,10547958
Belgium,BEL,2007,0.389,0.006,0.491,2.6,3.486,10625700
Belgium,BEL,2008,0.41,0.042,0.637,3.329,4.418,10709973
Belgium,BEL,2009,0.328,0.166,0.996,3.949,5.439,10796493
Belgium,BEL,2010,0.312,0.56,1.292,4.33,6.494,10895586
Belgium,BEL,2011,0.196,1.169,2.312,4.7,8.377,11038264
Belgium,BEL,2012,0.357,2.148,2.751,5.202,10.458,11106932
Belgium,BEL,2013,0.38,2.644,3.665,4.98362,11.67262,11159407
Belgium,BEL,2014,0.292,2.883,4.615,4.424511,12.214511,11209057
Belgium,BEL,2015,0.318,3.053,5.574,5.508017,14.453017,11274196
Belgium,BEL,2016,0.37,3.092,5.437,5.437,14.336,11331422
Belgium,BEL,2017,0.2701,3.2876,6.5106,5.7625,15.8308,11375158
Belgium,BEL,2018,0.284810422529853,3.97172422379863,7.46857370203936,5.42754412603303,17.152652474400874,11433256
Brazil,BRA,1965,23.975245,0,0,0,23.975245,83373530
Brazil,BRA,1966,26.2247196,0,0,0,26.2247196,85696505
Brazil,BRA,1967,27.4312158,0,0,0,27.4312158,88035814
Brazil,BRA,1968,28.7084224,0,0,0,28.7084224,90387079
Brazil,BRA,1969,30.7236688,0,0,0,30.7236688,92746614
Brazil,BRA,1970,39.801,0,0,0.5146915,40.3156915,95113265
Brazil,BRA,1971,43.199,0,0,0.63339525,43.83239525,97482920
Brazil,BRA,1972,50.681,0,0,0.7165701875,51.397570187499994,99859383
Brazil,BRA,1973,57.89,0,0,0.750800375,58.640800375,102259497
Brazil,BRA,1974,65.679,0,0,0.7851518,66.4641518,104706198
Brazil,BRA,1975,72.287,0,0,0.867177575,73.154177575,107216205
Brazil,BRA,1976,82.913,0,0,0.864337725,83.777337725,109790938
Brazil,BRA,1977,93.48,0,0,1.1168454625,94.5968454625,112425392
Brazil,BRA,1978,102.746,0,0,1.331944075,104.07794407499999,115121153
Brazil,BRA,1979,116.58,0,0,1.7760194,118.3560194,117878411
Brazil,BRA,1980,128.907,0,0,1.8055082625,130.71250826250002,120694009
Brazil,BRA,1981,130.765,0,0,1.873622875,132.63862287499998,123570327
Brazil,BRA,1982,141.132,0,0,2.178474475,143.310474475,126498314
Brazil,BRA,1983,151.475,0,0,2.98445495,154.45945495,129448819
Brazil,BRA,1984,166.593,0,0,2.8516788875,169.44467888749998,132383568
Brazil,BRA,1985,178.375,0,0,3.06712558859223,181.44212558859223,135274080
Brazil,BRA,1986,182.419,0,0,3.19393242386731,185.61293242386733,138108912
Brazil,BRA,1987,185.6,0,0,3.56569731472492,189.16569731472492,140891602
Brazil,BRA,1988,199.093,0,0,3.33978379409385,202.43278379409384,143627503
Brazil,BRA,1989,204.69,0,0,3.40316233851133,208.09316233851132,146328304
Brazil,BRA,1990,206.708,0,0,3.8590625,210.5670625,149003223
Brazil,BRA,1991,217.782,0,0,3.9996125625,221.78161256250002,151648011
Brazil,BRA,1992,223.343,0,0,4.92936073794521,228.2723607379452,154259380
Brazil,BRA,1993,235.065,0,0,4.98393703322444,240.04893703322443,156849078
Brazil,BRA,1994,242.705,0,0,5.38822364877749,248.0932236487775,159432716
Brazil,BRA,1995,253.905,0,0,5.59374048895831,259.49874048895833,162019896
Brazil,BRA,1996,265.769,0,0.002,6.75270962822204,272.52370962822204,164614688
Brazil,BRA,1997,278.972,0,0.004,7.3789509982127,286.3549509982127,167209040
Brazil,BRA,1998,291.469,0,0.005,7.50523301216012,298.97923301216014,169785250
Brazil,BRA,1999,293,0,0.002,8.37600228095872,301.3780022809587,172318675
Brazil,BRA,2000,304.403,0,0.001,7.855363,312.259363,174790340
Brazil,BRA,2001,267.876,0,0.0349,8.990407,276.901307,177196054
Brazil,BRA,2002,286.092,0,0.061,10.2261469647577,296.3791469647577,179537520
Brazil,BRA,2003,305.616,0,0.061,11.894463,317.571463,181809246
Brazil,BRA,2004,320.7969068355,0,0.061,12.4750557048106,333.33296254031063,184006481
Brazil,BRA,2005,337.456673938748,0,0.0929,13.5909392784592,351.1405132172072,186127103
Brazil,BRA,2006,348.80546,0,0.237,14.768926,363.81138599999997,188167356
Brazil,BRA,2007,374.0151216,0,0.662781836382615,18.0075085181301,392.6854119545127,190130443
Brazil,BRA,2008,369.5564,0,1.183,19.5236854841276,390.2630854841276,192030362
Brazil,BRA,2009,390.988065,0,1.238,22.6392480211982,414.86531302119823,193886508
Brazil,BRA,2010,403.28981326205,0,2.176558,31.5452400963356,437.0116113583856,195713635
Brazil,BRA,2011,428.332919871258,0,2.704769,32.2346217856701,463.27231065692814,197514534
Brazil,BRA,2012,415.342175456575,9.8e-4,5.05,35.2955787553903,455.68873421196525,199287296
Brazil,BRA,2013,390.992013973978,0.0047935926312,6.57586273665571,40.4713748865355,438.0440451898004,201035903
Brazil,BRA,2014,373.439060474269,0.0160818016968,12.2102516686888,46.3844257388018,432.0498196834564,202763735
Brazil,BRA,2015,359.742808194341,0.0589174116761565,21.6257021604687,49.2369837724644,430.6644115389503,204471769
Brazil,BRA,2016,380.91094238012,0.0852605915909738,33.4888719965995,51.0402441016287,465.52531906993914,206163058
Brazil,BRA,2017,370.906456376092,0.831813401317189,42.3732582483552,51.2726847309987,465.38421275676313,207833831
Brazil,BRA,2018,387.686806335332,3.13707840438474,48.4799070544063,52.889985033388,492.19377682751104,209469333
Bulgaria,BGR,1965,2.0019882,0,0,0,2.0019882,8204168
Bulgaria,BGR,1966,2.010827,0,0,0,2.010827,8258057
Bulgaria,BGR,1967,2.0240852,0,0,0,2.0240852,8310226
Bulgaria,BGR,1968,1.303723,0,0,0,1.303723,8369603
Bulgaria,BGR,1969,1.8384704,0,0,0,1.8384704,8434172
Bulgaria,BGR,1970,2.1522478,0,0,0,2.1522478,8489574
Bulgaria,BGR,1971,2.1743448,0,0,0,2.1743448,8536395
Bulgaria,BGR,1972,2.0947956,0,0,0,2.0947956,8576200
Bulgaria,BGR,1973,2.5720908,0,0,0,2.5720908,8620967
Bulgaria,BGR,1974,2.0815374,0,0,0,2.0815374,8678745
Bulgaria,BGR,1975,2.452767,0,0,0,2.452767,8720742
Bulgaria,BGR,1976,2.9521592,0,0,0,2.9521592,8758599
Bulgaria,BGR,1977,3.5222618,0,0,0,3.5222618,8804183
Bulgaria,BGR,1978,2.9079652,0,0,0,2.9079652,8814032
Bulgaria,BGR,1979,3.31455,0,0,0,3.31455,8825940
Bulgaria,BGR,1980,3.7078766,0,0,0,3.7078766,8861535
Bulgaria,BGR,1981,3.6150692,0,0,0,3.6150692,8891117
Bulgaria,BGR,1982,3.0449666,0,0,0,3.0449666,8917457
Bulgaria,BGR,1983,3.3499052,0,0,0,3.3499052,8939738
Bulgaria,BGR,1984,3.2570978,0,0,0,3.2570978,8960679
Bulgaria,BGR,1985,2.231797,0,0,0,2.231797,8960547
Bulgaria,BGR,1986,2.3246044,0,0,0,2.3246044,8958171
Bulgaria,BGR,1987,2.5367356,0,0,0,2.5367356,8971359
Bulgaria,BGR,1988,2.5941878,0,0,0,2.5941878,8981446
Bulgaria,BGR,1989,2.6869952,0,0,0,2.6869952,8876972
Bulgaria,BGR,1990,1.878,0,0,0,1.878,8718289
Bulgaria,BGR,1991,2.441,0,0,0,2.441,8632367
Bulgaria,BGR,1992,2.063,0,0,0,2.063,8540164
Bulgaria,BGR,1993,1.942,0,0,0,1.942,8472313
Bulgaria,BGR,1994,1.468,0,0,0,1.468,8443591
Bulgaria,BGR,1995,2.314,0,0,0,2.314,8406067
Bulgaria,BGR,1996,2.919,0,0,0,2.919,8362826
Bulgaria,BGR,1997,2.754,0,0,0,2.754,8312068
Bulgaria,BGR,1998,3.097,0,0,0,3.097,8256786
Bulgaria,BGR,1999,2.753,0,0,0,2.753,8210624
Bulgaria,BGR,2000,2.673,0,0,0,2.673,8170172
Bulgaria,BGR,2001,1.737,0,0,0,1.737,8009142
Bulgaria,BGR,2002,2.194,0,0,0,2.194,7837161
Bulgaria,BGR,2003,3.029,0,0,0,3.029,7775327
Bulgaria,BGR,2004,3.168,0,0.001,0,3.169,7716860
Bulgaria,BGR,2005,4.337,0,0.005,0,4.342,7658972
Bulgaria,BGR,2006,4.238,0,0.02,0,4.258,7601022
Bulgaria,BGR,2007,2.874,0,0.047,0,2.9210000000000003,7545338
Bulgaria,BGR,2008,2.824,0,0.122,0.016,2.9619999999999997,7492561
Bulgaria,BGR,2009,3.47,0.003,0.237,0.008,3.718,7444443
Bulgaria,BGR,2010,5.057,0.015,0.681,0.035,5.788,7395599
Bulgaria,BGR,2011,2.917,0.101,0.861,0.056,3.9349999999999996,7348328
Bulgaria,BGR,2012,3.226,0.814,1.221,0.066,5.327,7305888
Bulgaria,BGR,2013,4.08,1.361,1.374,0.111713,6.926713,7265115
Bulgaria,BGR,2014,4.605,1.252,1.331,0.200792,7.3887920000000005,7223938
Bulgaria,BGR,2015,5.661,1.383,1.452,0.270185,8.766185,7177991
Bulgaria,BGR,2016,3.942,1.386,1.425,0.353614,7.106614,7127822
Bulgaria,BGR,2017,2.828103,1.402965,1.504064,0.395981,6.131113,7075947
Bulgaria,BGR,2018,5.12558458375777,1.10353883484163,1.3782922349689,0.496261902597403,8.103677556165703,7025037
Canada,CAN,1965,117.1229388,0,0,0,117.1229388,19678000
Canada,CAN,1966,128.8210906,0,0,0,128.8210906,20048000
Canada,CAN,1967,133.1255862,0,0,0,133.1255862,20412000
Canada,CAN,1968,136.3208124,0,0,0,136.3208124,20744000
Canada,CAN,1969,148.226676,0,0,0,148.226676,21028000
Canada,CAN,1970,155.3242324,0,0,0,155.3242324,21324000
Canada,CAN,1971,157.0301208,0,0,0,157.0301208,21962032
Canada,CAN,1972,171.3312992,0,0,0,171.3312992,22218463
Canada,CAN,1973,178.831021,0,0,0,178.831021,22491777
Canada,CAN,1974,197.9360872,0,0,0,197.9360872,22807969
Canada,CAN,1975,195.0369608,0,0,0,195.0369608,23143275
Canada,CAN,1976,202.8327824,0,0,0.707,203.5397824,23449808
Canada,CAN,1977,198.563642,0,0,1.069,199.63264199999998,23725843
Canada,CAN,1978,217.0013788,0,0,1.132,218.1333788,23963203
Canada,CAN,1979,212.6217534,0,0,1.345,213.9667534,24201544
Canada,CAN,1980,222.5123706,0,0,1.3,223.8123706,24515667
Canada,CAN,1981,225.057945,0,0,1.898,226.95594499999999,24819915
Canada,CAN,1982,257.9073452,0,0,2.139,260.0463452,25116942
Canada,CAN,1983,266.069977,0,0,2.085,268.154977,25366451
Canada,CAN,1984,286.2489574,0,0,2.337,288.5859574,25607053
Canada,CAN,1985,303.7012978,0,0.001,1.677,305.3792978,25842116
Canada,CAN,1986,310.6925304,0,0.001,1.865,312.5585304,26100278
Canada,CAN,1987,316.2674908,0,0.001,2.312,318.5804908,26446601
Canada,CAN,1988,307.494337,0,0.001,2.485,309.98033699999996,26791747
Canada,CAN,1989,290.449744444441,0,0.001,3.477,293.92774444444103,27276781
Canada,CAN,1990,295.68332323232,0,0.0019191919191919001,3.954,299.63924242423917,27691138
Canada,CAN,1991,307.275991919188,0,0.0019191919191919001,3.984,311.2619111111072,28037420
Canada,CAN,1992,315.174654545451,0.002052632,0.059,4.465,319.700707177451,28371264
Canada,CAN,1993,322.213897979794,0.002052632,0.059,4.817,327.091950611794,28684764
Canada,CAN,1994,327.855580808077,0.002052632,0.059,5.733,333.64963344007697,29000663
Canada,CAN,1995,334.05973434343,0.003842105,0.059,7.13786580261281,341.26044225104283,29302311
Canada,CAN,1996,354.59207474747,0.005894737,0.062,7.52851480028531,362.1884842847553,29610218
Canada,CAN,1997,348.679621212117,0.006947368,0.062,8.16821952035939,356.9167881004764,29905948
Canada,CAN,1998,330.869925252521,0.010105263,0.062,8.98725372275196,339.92928423827294,30155173
Canada,CAN,1999,345.000782828278,0.0132631578947368,0.162,8.94314817178467,354.1191941579574,30401286
Canada,CAN,2000,356.760077777774,0.0164210526315789,0.264,8.91704230172435,365.9575411321299,30685730
Canada,CAN,2001,331.521029292926,0.0195789473684211,0.329,9.67214920101609,341.54175744131055,31020902
Canada,CAN,2002,349.274639393935,0.0227368421052632,0.405,10.0461040587381,359.74848029477835,31360079
Canada,CAN,2003,336.139364646461,0.0227894736842105,0.69,9.4172940473509,346.2694481674961,31644028
Canada,CAN,2004,338.398360606057,0.0142631578947368,0.945,9.80452631578947,349.1621500797412,31940655
Canada,CAN,2005,361.955749494945,0.0184736842105263,1.552,9.15425578947368,372.6804789686292,32243753
Canada,CAN,2006,352.887285858582,0.0226842105263158,2.448,8.9376252631579,364.2955953322662,32571174
Canada,CAN,2007,367.621459595955,0.0289473684210526,2.977206,8.99065684210526,379.6182698064813,32889025
Canada,CAN,2008,377.487730303026,0.035421052631579,3.750629,7.97801894736842,389.251799303026,33247118
Canada,CAN,2009,368.687405050501,0.1093,6.575235,8.94110947368421,384.3130495241852,33628895
Canada,CAN,2010,351.384803030299,0.2542,8.63695,10.2972421052632,370.5731951355622,34004889
Canada,CAN,2011,375.72372424242,0.5716,10.1876,10.2136789473684,396.6966031897884,34339328
Canada,CAN,2012,380.267136363632,0.881,11.3104,10.9137136842105,403.3722500478425,34714222
Canada,CAN,2013,391.788871717167,1.4988,17.9626,11.0349789473684,422.2852506645354,35082954
Canada,CAN,2014,382.501378787874,2.1198,22.538,9.14650842105263,416.3056872089266,35437435
Canada,CAN,2015,382.193256565657,2.895,26.9663909090909,7.53581052631579,419.5904580010637,35702908
Canada,CAN,2016,387.16928989899,3.03131414141414,29.1790333333333,9.67747368421053,429.05711105794796,36109487
Canada,CAN,2017,396.502347474747,3.29219898989899,29.0661070707071,9.72452631578947,438.5851798511426,36543321
Canada,CAN,2018,387.250876231465,3.5462508996631,32.1700515151515,9.58863553561123,432.5558141818908,37057765
Chile,CHL,1965,3.955363,0,0,0,3.955363,8989621
Chile,CHL,1966,4.1630748,0,0,0,4.1630748,9152844
Chile,CHL,1967,4.2558822,0,0,0,4.2558822,9312095
Chile,CHL,1968,3.5708752,0,0,0,3.5708752,9468845
Chile,CHL,1969,4.0260734,0,0,0,4.0260734,9625312
Chile,CHL,1970,4.3044956,0,0,0,4.3044956,9783134
Chile,CHL,1971,4.397303,0,0,0.066,4.463303,9942727
Chile,CHL,1972,5.2237308,0,0,0.057,5.280730800000001,10103674
Chile,CHL,1973,5.3165382,0,0,0.051,5.3675382,10265829
Chile,CHL,1974,6.0457392,0,0,0.046,6.0917392,10428798
Chile,CHL,1975,6.1385466,0,0,0.051,6.1895466,10592307
Chile,CHL,1976,6.2357734,0,0,0.073,6.308773400000001,10756878
Chile,CHL,1977,6.5009374,0,0,0.08,6.5809374,10922779
Chile,CHL,1978,6.827973,0,0,0.091,6.918973,11089165
Chile,CHL,1979,6.9428774,0,0,0.094,7.036877400000001,11254877
Chile,CHL,1980,7.3406234,0,0,0.105,7.445623400000001,11419348
Chile,CHL,1981,7.5925292,0,0,0.11,7.702529200000001,11582014
Chile,CHL,1982,8.4543122,0,0,0.137,8.5913122,11743911
Chile,CHL,1983,8.9316074,0,0,0.208,9.139607400000001,11907960
Chile,CHL,1984,9.3381922,0,0,0.201,9.5391922,12078135
Chile,CHL,1985,11.07,0,0,0.195,11.265,12257236
Chile,CHL,1986,11.83,0,0,0.28,12.11,12445823
Chile,CHL,1987,12.823,0,0,0.271,13.094000000000001,12642924
Chile,CHL,1988,12.558,0,0,0.327,12.885,12847708
Chile,CHL,1989,10.543,0,0,0.321,10.863999999999999,13058758
Chile,CHL,1990,8.941428,0,0,0.963,9.904428,13274623
Chile,CHL,1991,13.135654,0,0,1.033,14.168654,13495258
Chile,CHL,1992,16.74015,0,0,1.743,18.48315,13719819
Chile,CHL,1993,17.217321,0,0,1.75,18.967321,13944937
Chile,CHL,1994,16.985472,0,0,1.786,18.771472000000003,14166340
Chile,CHL,1995,18.413739,0,0,1.879,20.292739,14380866
Chile,CHL,1996,16.873468,0,0,1.738,18.611468,14587370
Chile,CHL,1997,18.943148,0,0,1.743,20.686148,14786220
Chile,CHL,1998,15.937255,0,0,1.161,17.098255,14977733
Chile,CHL,1999,13.577,0,0,1.45,15.027,15162800
Chile,CHL,2000,19.081,0,0,1.375,20.456,15342353
Chile,CHL,2001,21.68,0,0.007,1.683,23.37,15516113
Chile,CHL,2002,23.187,0,0.007,1.781,24.975,15684409
Chile,CHL,2003,22.603,0,0.007,1.695,24.305000000000003,15849652
Chile,CHL,2004,20.96933834,0,0.005,2.031,23.00533834,16014971
Chile,CHL,2005,25.5755,0,0.007,1.79,27.372500000000002,16182721
Chile,CHL,2006,28.2150500832503,0,0.007,1.431,29.6530500832503,16354504
Chile,CHL,2007,22.334859107965,0,0.0112,2.696,25.042059107965,16530195
Chile,CHL,2008,24.26614619,0,0.03812314,3.29649864702344,27.60076797702344,16708258
Chile,CHL,2009,25.17931053,0,0.07901422,3.10311178918312,28.361436539183117,16886186
Chile,CHL,2010,21.75947414,0,0.32532599,3.10912399347523,25.193924123475227,17062536
Chile,CHL,2011,20.51000509,0,0.33759564,3.95335725566521,24.80095798566521,17233576
Chile,CHL,2012,20.16202386,3.4039e-4,0.40838745,5.6418458419922,26.212597541992203,17400347
Chile,CHL,2013,19.90721056,0.00675656,0.545075566,6.54722860766402,27.00627129366402,17571507
Chile,CHL,2014,23.0450776,0.48954159,1.44312018,4.6090168794847,29.586756249484697,17758959
Chile,CHL,2015,23.62150692,1.26108742,2.11464801,5.28968947139999,32.28693182139999,17969353
Chile,CHL,2016,19.690726967,2.63883921088,2.451839459,6.1110095811559,30.8924152180359,18209068
Chile,CHL,2017,21.32573088496,3.89594831461,3.62555935675,6.93116308128033,35.778401637600325,18470439
Chile,CHL,2018,23.14438368678,5.11872082944,3.68871014892847,6.73736748635999,38.68918215150846,18729160
China,CHN,1965,22.097,0,0,0,22.097,715185000
China,CHN,1966,22.4859072,0,0,0,22.4859072,735400000
China,CHN,1967,19.3834884,0,0,0,19.3834884,754550000
China,CHN,1968,22.870395,0,0,0,22.870395,774510000
China,CHN,1969,23.2593022,0,0,0,23.2593022,796025000
China,CHN,1970,24.0371166,0,0,0,24.0371166,818315000
China,CHN,1971,29.0752326,0,0,0,29.0752326,841105000
China,CHN,1972,32.9510464,0,0,0,32.9510464,862030000
China,CHN,1973,36.8268602,0,0,0,36.8268602,881940000
China,CHN,1974,41.674942,0,0,0,41.674942,900350000
China,CHN,1975,43.6106392,0,0,0,43.6106392,916395000
China,CHN,1976,44.194,0,0,0,44.194,930685000
China,CHN,1977,46.1341166,0,0,0,46.1341166,943455000
China,CHN,1978,43.2261514,0,0,0,43.2261514,956165000
China,CHN,1979,48.5559478,0,0,0,48.5559478,969005000
China,CHN,1980,58.2211756,0,0,0,58.2211756,981235000
China,CHN,1981,65.5131856,0,0,0,65.5131856,993885000
China,CHN,1982,74.4138572,0,0,0,74.4138572,1008630000
China,CHN,1983,86.4169476,0,0,0,86.4169476,1023310000
China,CHN,1984,86.8146936,0,0,0,86.8146936,1036825000
China,CHN,1985,92.387557,0,0,0,92.387557,1051040000
China,CHN,1986,94.5486436,0,0,0,94.5486436,1066790000
China,CHN,1987,100.0242802,0,0,0,100.0242802,1084035000
China,CHN,1988,109.1680188,0,0,0,109.1680188,1101630000
China,CHN,1989,118.4089842,0,0,0,118.4089842,1118650000
China,CHN,1990,126.7439726,0.002,0.002020202020202,0.064,126.81199280202021,1135185000
China,CHN,1991,124.6889516,0.002,0.00909090909090898,0.064,124.7640425090909,1150780000
China,CHN,1992,130.6860774,0.003,0.13131313131313,0.113,130.9333905313131,1164970000
China,CHN,1993,151.8461646,0.004,0.21212121212121,0.117,152.1792858121212,1178440000
China,CHN,1994,167.428969,0.005,0.383838383838379,0.46,168.27780738383836,1191835000
China,CHN,1995,190.58,0.007,0.61616161616161,3.014,194.21716161616163,1204855000
China,CHN,1996,187.97,0.009,0.0939393939393926,1.533,189.6059393939394,1217550000
China,CHN,1997,195.98,0.011,0.197979797979796,2.722,198.9109797979798,1230075000
China,CHN,1998,198.89,0.014,0.355555555555551,2.48,201.73955555555554,1241935000
China,CHN,1999,196.58,0.017,0.473737373737366,2.52,199.59073737373737,1252735000
China,CHN,2000,222.41,0.022,0.589898989898982,2.537,225.55889898989898,1262645000
China,CHN,2001,277.43,0.031,0.71919191919191,2.554,280.7341919191919,1271850000
China,CHN,2002,287.97,0.048,0.837373737373726,2.546,291.4013737373738,1280400000
China,CHN,2003,283.68,0.064,0.996969696969687,2.536,287.2769696969697,1288400000
China,CHN,2004,353.544,0.076,1.27777777777776,2.528,357.42577777777774,1296075000
China,CHN,2005,397.017,0.084,1.94606060606058,5.322,404.3690606060606,1303720000
China,CHN,2006,435.786,0.095,3.71181818181814,7.133,446.72581818181817,1311020000
China,CHN,2007,485.264,0.114,5.47929292929288,9.863,500.7202929292929,1317885000
China,CHN,2008,636.96,0.152,13.1,14.866,665.0780000000001,1324655000
China,CHN,2009,615.64,0.279,27.6,20.85932,664.37832,1331260000
China,CHN,2010,711.38314,0.701,44.622,24.90023,781.60637,1337705000
China,CHN,2011,688.045,2.61,70.331,27.707,788.693,1344130000
China,CHN,2012,862.79411,3.5945099,95.978,30.484845,992.8514649,1350695000
China,CHN,2013,909.6112734,8.3738865,141.197,37.2864287,1096.4685886,1357380000
China,CHN,2014,1051.1466737,23.512156643,156.078,46.4216487,1277.1584790430002,1364270000
China,CHN,2015,1114.51541,43.56,185.766,54.07029,1397.9116999999999,1371220000
China,CHN,2016,1153.2695,61.686,237.071,62.134767,1514.1612670000002,1378665000
China,CHN,2017,1165.07,117.8,295,79.5971459591602,1657.4671459591602,1386395000
China,CHN,2018,1202.43,177.5,366,90.7234617486339,1836.653461748634,1392730000
Colombia,COL,1965,3.54394946586159,0,0,0,3.54394946586159,18725245
Colombia,COL,1966,3.93721936832327,0,0,0,3.93721936832327,19279740
Colombia,COL,1967,4.38925373896888,0,0,0,4.38925373896888,19837510
Colombia,COL,1968,4.89101189038551,0,0,0,4.89101189038551,20393699
Colombia,COL,1969,5.4379734788667,0,0,0,5.4379734788667,20942456
Colombia,COL,1970,6.05274022294472,0,0,0,6.05274022294472,21480065
Colombia,COL,1971,6.42340840687413,0,0,0,6.42340840687413,22003980
Colombia,COL,1972,7.11502099396191,0,0,0,7.11502099396191,22516425
Colombia,COL,1973,7.74334876915931,0,0,0,7.74334876915931,23024517
Colombia,COL,1974,8.79206850905713,0,0,0,8.79206850905713,23538386
Colombia,COL,1975,9.7323,0,0,0.189,9.9213,24065507
Colombia,COL,1976,10.22642,0,0,0.202,10.42842,24608113
Colombia,COL,1977,10.451812,0,0,0.192,10.643812,25164545
Colombia,COL,1978,12.07144,0,0,0.206,12.27744,25733673
Colombia,COL,1979,13.2593,0,0,0.216,13.475299999999999,26312994
Colombia,COL,1980,14.44702,0,0,0.227,14.67402,26900506
Colombia,COL,1981,14.26534,0,0,0.212,14.47734,27496617
Colombia,COL,1982,15.238536,0,0,0.231,15.469536,28101819
Colombia,COL,1983,15.365776,0,0,0.234,15.599776,28714190
Colombia,COL,1984,17.14022,0,0,0.255,17.39522,29331238
Colombia,COL,1985,18.440772,0,0,0.267,18.707772,29951201
Colombia,COL,1986,21.332952,0,0,0.266,21.598951999999997,30572478
Colombia,COL,1987,23.24756,0,0,0.268,23.51556,31195413
Colombia,COL,1988,24.5194,0,0,0.274,24.793400000000002,31822525
Colombia,COL,1989,26.78212,0,0,0.274,27.05612,32457499
Colombia,COL,1990,27.495852,0,0,0.274,27.769852,33102575
Colombia,COL,1991,27.72608,0,0,0.269,27.995079999999998,33758337
Colombia,COL,1992,22.280584,0,0,0.34,22.620584,34422569
Colombia,COL,1993,27.856392,0,0,0.389,28.245392,35091275
Colombia,COL,1994,32.058392,0,0,0.444,32.502392,35758979
Colombia,COL,1995,31.9894,0,0,0.477,32.4664,36421438
Colombia,COL,1996,35.287624180287,0,0,0.496,35.783624180287,37076387
Colombia,COL,1997,31.47576,0,0,0.483,31.95876,37723800
Colombia,COL,1998,30.781684,0,0,0.532,31.313684,38364309
Colombia,COL,1999,33.700658,0,0,0.457,34.157658,38999471
Colombia,COL,2000,30.815718,0.00183501369863014,0,0.496,31.31355301369863,39629968
Colombia,COL,2001,31.632658,0.00266875,0,0.496,32.13132675,40255967
Colombia,COL,2002,33.968038,0.00465125,0,0.491,34.46368925,40875360
Colombia,COL,2003,36.17636,0.006405,0,0.495,36.677765,41483869
Colombia,COL,2004,38.330058,0.00795172602739726,0.05199,0.467,38.8569997260274,42075955
Colombia,COL,2005,39.220888,0.00953125,0.04948,0.503,39.78289925,42647723
Colombia,COL,2006,42.557891765790004,0,0.0629813927899997,0.519726085710441,43.14059924429044,43200897
Colombia,COL,2007,44.2419816277301,0,0.0498909749199997,0.507136400947158,44.799009003597256,43737516
Colombia,COL,2008,46.16088280927,0,0.0539181667099997,0.509349324642553,46.724150300622554,44254975
Colombia,COL,2009,40.8373660316999,0,0.0577078140299997,1.00328730364401,41.89836114937391,44750054
Colombia,COL,2010,40.55746262644,0,0.0385699199099997,1.10998231943943,41.70601486578943,45222700
